,2020,2021,2022,2023,2024
6595,0.532,0.889,0.879,0.810,0.895
6596,0.519,0.877,0.857,0.800,0.873
6597,0.510,0.876,0.830,0.789,0.852
6598,0.506,0.870,0.805,0.777,0.826
6599,0.503,0.885,0.780,0.759,0.805
6600,0.493,0.883,0.756,0.737,0.778
6601,0.484,0.879,0.727,0.723,0.747
6602,0.475,0.867,0.701,0.729,0.729
6603,0.462,0.855,0.681,0.726,0.704
6604,0.448,0.842,0.656,0.726,0.675
6605,0.445,0.828,0.633,0.723,0.650
6606,0.450,0.814,0.607,0.724,0.622
6607,0.454,0.793,0.589,0.738,0.606
6608,0.462,0.775,0.567,0.748,0.594
6609,0.469,0.763,0.553,0.749,0.580
6610,0.473,0.755,0.539,0.753,0.562
6611,0.472,0.744,0.525,0.754,0.547
6612,0.474,0.733,0.514,0.753,0.533
6613,0.478,0.722,0.498,0.761,0.535
6614,0.475,0.711,0.496,0.763,0.537
6615,0.476,0.705,0.486,0.762,0.536
6616,0.475,0.710,0.473,0.765,0.535
6617,0.469,0.715,0.464,0.763,0.533
6618,0.464,0.716,0.451,0.754,0.540
6619,0.469,0.710,0.451,0.746,0.539
6620,0.477,0.716,0.449,0.742,0.538
6621,0.494,0.729,0.452,0.735,0.532
6622,0.514,0.742,0.453,0.738,0.523
6623,0.530,0.749,0.455,0.730,0.530
6624,0.544,0.754,0.470,0.727,0.546
6625,0.554,0.756,0.490,0.738,0.550
6626,0.561,0.757,0.509,0.746,0.549
6627,0.576,0.756,0.533,0.755,0.548
6628,0.580,0.753,0.556,0.753,0.552
6629,0.582,0.749,0.568,0.751,0.548
6630,0.586,0.755,0.579,0.747,0.545
6631,0.582,0.762,0.588,0.742,0.551
6632,0.574,0.764,0.595,0.740,0.562
6633,0.563,0.764,0.600,0.730,0.563
6634,0.552,0.767,0.613,0.716,0.569
6635,0.541,0.779,0.625,0.703,0.566
6636,0.529,0.783,0.632,0.690,0.560
6637,0.517,0.785,0.637,0.682,0.550
6638,0.504,0.790,0.639,0.678,0.546
6639,0.495,0.791,0.640,0.666,0.541
6640,0.485,0.790,0.648,0.655,0.540
6641,0.478,0.781,0.656,0.644,0.537
6642,0.467,0.784,0.660,0.634,0.528
6643,0.456,0.776,0.661,0.640,0.526
6644,0.442,0.774,0.660,0.634,0.522
6645,0.433,0.781,0.657,0.623,0.523
6646,0.424,0.776,0.653,0.615,0.526
6647,0.412,0.776,0.643,0.606,0.531
6648,0.405,0.785,0.638,0.598,0.528
6649,0.401,0.781,0.627,0.585,0.531
6650,0.396,0.778,0.621,0.574,0.527
6651,0.390,0.778,0.623,0.564,0.524
6652,0.385,0.781,0.626,0.549,0.540
6653,0.384,0.798,0.625,0.538,0.543
6654,0.389,0.805,0.628,0.522,0.545
6655,0.390,0.803,0.627,0.515,0.547
6656,0.391,0.806,0.630,0.512,0.542
6657,0.398,0.806,0.630,0.525,0.534
6658,0.416,0.809,0.653,0.531,0.532
6659,0.431,0.814,0.674,0.541,0.524
6660,0.445,0.820,0.688,0.569,0.531
6661,0.452,0.827,0.697,0.598,0.528
6662,0.468,0.829,0.719,0.619,0.531
6663,0.482,0.834,0.731,0.642,0.535
6664,0.495,0.829,0.735,0.670,0.552
6665,0.504,0.829,0.732,0.684,0.556
6666,0.514,0.826,0.723,0.702,0.564
6667,0.517,0.820,0.711,0.726,0.569
6668,0.515,0.813,0.709,0.752,0.582
6669,0.520,0.804,0.707,0.770,0.594
6670,0.521,0.795,0.707,0.777,0.597
6671,0.527,0.784,0.699,0.778,0.595
6672,0.532,0.773,0.690,0.772,0.593
6673,0.540,0.761,0.681,0.771,0.590
6674,0.540,0.743,0.670,0.767,0.586
6675,0.535,0.727,0.655,0.755,0.581
6676,0.530,0.723,0.645,0.744,0.581
6677,0.531,0.716,0.630,0.727,0.573
6678,0.528,0.701,0.611,0.722,0.562
6679,0.524,0.689,0.594,0.718,0.552
6680,0.522,0.671,0.584,0.711,0.547
6681,0.514,0.668,0.572,0.703,0.540
6682,0.517,0.661,0.561,0.704,0.539
6683,0.515,0.654,0.560,0.695,0.549
6684,0.508,0.658,0.555,0.693,0.558
6685,0.501,0.652,0.560,0.687,0.567
6686,0.490,0.653,0.561,0.697,0.573
6687,0.484,0.652,0.561,0.694,0.572
6688,0.472,0.650,0.570,0.696,0.576
6689,0.459,0.641,0.579,0.689,0.587
6690,0.450,0.634,0.579,0.694,0.593
6691,0.445,0.628,0.580,0.699,0.591
6692,0.441,0.628,0.579,0.706,0.585
6693,0.439,0.620,0.593,0.709,0.576
6694,0.440,0.631,0.600,0.704,0.568
6695,0.434,0.635,0.615,0.715,0.559
6696,0.436,0.638,0.623,0.720,0.551
6697,0.443,0.639,0.634,0.721,0.543
6698,0.452,0.645,0.645,0.731,0.540
6699,0.461,0.643,0.647,0.730,0.535
6700,0.470,0.635,0.649,0.723,0.525
6701,0.480,0.635,0.663,0.727,0.521
6702,0.489,0.627,0.675,0.721,0.516
6703,0.495,0.621,0.682,0.725,0.511
6704,0.502,0.626,0.691,0.724,0.500
6705,0.506,0.633,0.695,0.732,0.492
6706,0.515,0.637,0.692,0.729,0.480
6707,0.516,0.633,0.688,0.720,0.470
6708,0.523,0.630,0.688,0.722,0.457
6709,0.529,0.621,0.680,0.731,0.446
6710,0.528,0.608,0.677,0.733,0.437
6711,0.526,0.598,0.671,0.727,0.439
6712,0.530,0.589,0.659,0.721,0.452
6713,0.530,0.581,0.653,0.720,0.468
6714,0.525,0.567,0.644,0.710,0.479
6715,0.529,0.550,0.645,0.696,0.484
6716,0.529,0.537,0.646,0.689,0.488
6717,0.530,0.520,0.644,0.674,0.502
6718,0.529,0.507,0.636,0.661,0.529
6719,0.522,0.496,0.628,0.648,0.543
6720,0.515,0.487,0.620,0.647,0.573
6721,0.512,0.485,0.606,0.636,0.589
6722,0.502,0.476,0.595,0.627,0.598
6723,0.493,0.464,0.584,0.623,0.601
6724,0.481,0.456,0.578,0.622,0.608
6725,0.473,0.450,0.571,0.614,0.612
6726,0.464,0.445,0.558,0.606,0.628
6727,0.459,0.448,0.543,0.605,0.637
6728,0.448,0.450,0.545,0.596,0.637
6729,0.435,0.457,0.552,0.583,0.632
6730,0.424,0.469,0.564,0.573,0.628
6731,0.414,0.472,0.566,0.563,0.617
6732,0.404,0.477,0.568,0.566,0.613
6733,0.406,0.482,0.583,0.564,0.601
6734,0.403,0.481,0.607,0.573,0.586
6735,0.400,0.482,0.617,0.582,0.582
6736,0.394,0.490,0.630,0.593,0.575
6737,0.388,0.495,0.639,0.606,0.563
6738,0.383,0.500,0.655,0.625,0.557
6739,0.378,0.498,0.660,0.648,0.554
6740,0.374,0.511,0.664,0.675,0.558
6741,0.373,0.519,0.670,0.694,0.563
6742,0.367,0.525,0.678,0.709,0.579
6743,0.370,0.543,0.686,0.715,0.583
6744,0.367,0.555,0.695,0.725,0.581
6745,0.364,0.571,0.709,0.725,0.580
6746,0.362,0.594,0.716,0.725,0.583
6747,0.363,0.617,0.715,0.733,0.578
6748,0.360,0.634,0.713,0.731,0.579
6749,0.357,0.654,0.709,0.733,0.572
6750,0.358,0.692,0.713,0.737,0.572
6751,0.358,0.723,0.722,0.737,0.569
6752,0.354,0.758,0.720,0.745,0.565
6753,0.354,0.778,0.721,0.752,0.561
6754,0.360,0.794,0.724,0.749,0.561
6755,0.371,0.807,0.727,0.745,0.558
6756,0.377,0.809,0.736,0.746,0.564
6757,0.382,0.817,0.734,0.742,0.566
6758,0.386,0.819,0.731,0.742,0.571
6759,0.385,0.825,0.741,0.750,0.568
6760,0.382,0.826,0.743,0.762,0.566
6761,0.383,0.830,0.742,0.778,0.567
6762,0.386,0.840,0.749,0.780,0.571
6763,0.387,0.844,0.749,0.776,0.577
6764,0.383,0.849,0.757,0.777,0.584
6765,0.381,0.844,0.759,0.780,0.582
6766,0.382,0.844,0.753,0.773,0.581
6767,0.381,0.840,0.741,0.760,0.584
6768,0.380,0.840,0.730,0.754,0.584
6769,0.382,0.835,0.723,0.746,0.577
6770,0.389,0.828,0.714,0.731,0.577
6771,0.396,0.826,0.708,0.711,0.574
6772,0.400,0.814,0.705,0.700,0.570
6773,0.411,0.809,0.703,0.692,0.566
6774,0.413,0.806,0.693,0.682,0.570
6775,0.416,0.800,0.679,0.672,0.570
6776,0.413,0.798,0.666,0.655,0.574
6777,0.408,0.792,0.673,0.641,0.570
6778,0.404,0.780,0.677,0.623,0.561
6779,0.400,0.762,0.676,0.607,0.554
6780,0.392,0.753,0.679,0.598,0.552
6781,0.389,0.747,0.673,0.593,0.548
6782,0.388,0.733,0.677,0.586,0.538
6783,0.390,0.721,0.681,0.580,0.526
6784,0.393,0.720,0.687,0.573,0.520
6785,0.393,0.733,0.688,0.572,0.523
6786,0.394,0.738,0.687,0.569,0.522
6787,0.393,0.739,0.690,0.572,0.515
6788,0.395,0.739,0.689,0.577,0.515
6789,0.392,0.744,0.700,0.585,0.517
6790,0.393,0.750,0.705,0.590,0.512
6791,0.390,0.758,0.706,0.598,0.509
6792,0.393,0.762,0.710,0.609,0.515
6793,0.391,0.775,0.705,0.610,0.512
6794,0.400,0.782,0.705,0.612,0.510
6795,0.407,0.791,0.717,0.618,0.508
6796,0.412,0.819,0.725,0.621,0.505
6797,0.415,0.829,0.724,0.623,0.502
6798,0.424,0.830,0.727,0.618,0.495
6799,0.429,0.825,0.720,0.608,0.503
6800,0.436,0.819,0.719,0.617,0.516
6801,0.441,0.807,0.714,0.635,0.532
6802,0.443,0.795,0.708,0.645,0.543
6803,0.448,0.783,0.701,0.652,0.556
6804,0.447,0.777,0.687,0.651,0.566
6805,0.442,0.773,0.674,0.645,0.582
6806,0.434,0.778,0.667,0.640,0.592
6807,0.431,0.789,0.652,0.630,0.619
6808,0.423,0.798,0.643,0.620,0.631
6809,0.416,0.808,0.638,0.612,0.636
6810,0.413,0.813,0.631,0.608,0.640
6811,0.408,0.808,0.622,0.597,0.637
6812,0.403,0.810,0.618,0.588,0.639
6813,0.394,0.814,0.617,0.574,0.637
6814,0.394,0.813,0.628,0.573,0.630
6815,0.391,0.810,0.628,0.569,0.623
6816,0.395,0.811,0.627,0.559,0.610
6817,0.396,0.814,0.629,0.551,0.599
6818,0.400,0.813,0.644,0.538,0.583
6819,0.405,0.809,0.661,0.539,0.583
6820,0.407,0.810,0.671,0.536,0.588
6821,0.409,0.807,0.672,0.539,0.588
6822,0.409,0.801,0.669,0.534,0.590
6823,0.409,0.789,0.665,0.525,0.585
6824,0.405,0.789,0.661,0.524,0.576
6825,0.398,0.778,0.665,0.533,0.573
6826,0.399,0.768,0.665,0.548,0.573
6827,0.402,0.752,0.662,0.557,0.580
6828,0.399,0.761,0.663,0.570,0.582
6829,0.400,0.767,0.656,0.573,0.582
6830,0.395,0.762,0.659,0.572,0.591
6831,0.395,0.769,0.657,0.571,0.599
6832,0.394,0.776,0.649,0.571,0.604
6833,0.392,0.772,0.636,0.564,0.606
6834,0.386,0.781,0.630,0.559,0.607
6835,0.381,0.783,0.627,0.549,0.616
6836,0.380,0.789,0.621,0.541,0.615
6837,0.385,0.802,0.610,0.545,0.609
6838,0.397,0.814,0.615,0.539,0.608
6839,0.408,0.826,0.614,0.535,0.610
6840,0.429,0.832,0.616,0.531,0.604
6841,0.453,0.830,0.610,0.527,0.603
6842,0.466,0.838,0.610,0.528,0.595
6843,0.481,0.858,0.607,0.523,0.597
6844,0.495,0.880,0.609,0.513,0.596
6845,0.502,0.892,0.612,0.506,0.592
6846,0.507,0.894,0.608,0.500,0.588
6847,0.510,0.894,0.599,0.500,0.598
6848,0.515,0.885,0.591,0.509,0.605
6849,0.520,0.877,0.579,0.509,0.614
6850,0.529,0.878,0.573,0.509,0.627
6851,0.533,0.874,0.566,0.515,0.640
6852,0.534,0.878,0.559,0.529,0.648
6853,0.533,0.882,0.556,0.543,0.667
6854,0.531,0.887,0.547,0.554,0.683
6855,0.527,0.886,0.534,0.568,0.712
6856,0.529,0.876,0.529,0.594,0.725
6857,0.524,0.860,0.523,0.611,0.740
6858,0.514,0.858,0.511,0.620,0.749
6859,0.512,0.867,0.502,0.633,0.759
6860,0.511,0.862,0.494,0.642,0.788
6861,0.507,0.856,0.492,0.649,0.808
6862,0.502,0.848,0.483,0.653,0.826
6863,0.499,0.839,0.476,0.661,0.841
6864,0.494,0.822,0.465,0.665,0.864
6865,0.492,0.801,0.452,0.667,0.881
6866,0.488,0.783,0.437,0.662,0.896
6867,0.483,0.759,0.430,0.652,0.898
6868,0.481,0.749,0.424,0.637,0.907
6869,0.480,0.736,0.423,0.636,0.909
6870,0.484,0.717,0.416,0.631,0.911
6871,0.499,0.707,0.407,0.630,0.902
6872,0.506,0.700,0.405,0.627,0.887
6873,0.518,0.698,0.398,0.628,0.877
6874,0.521,0.687,0.394,0.637,0.858
6875,0.522,0.683,0.386,0.635,0.849
6876,0.522,0.672,0.375,0.633,0.844
6877,0.525,0.662,0.369,0.625,0.838
6878,0.521,0.665,0.358,0.618,0.828
6879,0.516,0.663,0.347,0.617,0.812
6880,0.514,0.666,0.344,0.624,0.800
6881,0.510,0.672,0.346,0.632,0.785
6882,0.505,0.681,0.352,0.630,0.774
6883,0.499,0.680,0.362,0.629,0.770
6884,0.489,0.685,0.364,0.627,0.766
6885,0.476,0.681,0.363,0.640,0.759
6886,0.472,0.678,0.370,0.651,0.754
6887,0.472,0.680,0.375,0.669,0.751
6888,0.469,0.679,0.380,0.674,0.739
6889,0.464,0.678,0.389,0.684,0.728
6890,0.463,0.675,0.402,0.690,0.712
6891,0.456,0.677,0.407,0.687,0.692
6892,0.450,0.683,0.413,0.691,0.683
6893,0.447,0.684,0.428,0.696,0.681
6894,0.442,0.684,0.439,0.703,0.679
6895,0.437,0.677,0.458,0.711,0.674
6896,0.432,0.677,0.472,0.720,0.663
6897,0.430,0.669,0.489,0.730,0.648
6898,0.427,0.674,0.502,0.746,0.639
6899,0.423,0.674,0.512,0.770,0.624
6900,0.422,0.672,0.515,0.790,0.611
6901,0.420,0.670,0.529,0.798,0.598
6902,0.428,0.684,0.538,0.809,0.581
6903,0.438,0.697,0.539,0.809,0.571
6904,0.440,0.704,0.546,0.808,0.560
6905,0.438,0.709,0.545,0.804,0.550
6906,0.437,0.712,0.549,0.804,0.549
6907,0.435,0.719,0.556,0.795,0.550
6908,0.432,0.716,0.559,0.796,0.548
6909,0.433,0.714,0.555,0.808,0.550
6910,0.428,0.716,0.553,0.805,0.559
6911,0.423,0.715,0.544,0.801,0.564
6912,0.422,0.719,0.543,0.796,0.576
6913,0.416,0.730,0.544,0.793,0.583
6914,0.411,0.730,0.553,0.787,0.588
6915,0.402,0.723,0.556,0.790,0.591
6916,0.394,0.711,0.553,0.804,0.587
6917,0.387,0.707,0.551,0.814,0.585
6918,0.381,0.718,0.553,0.823,0.577
6919,0.374,0.734,0.558,0.833,0.570
6920,0.379,0.748,0.560,0.831,0.567
6921,0.379,0.762,0.555,0.834,0.558
6922,0.383,0.765,0.556,0.832,0.555
6923,0.388,0.772,0.551,0.827,0.555
6924,0.387,0.776,0.546,0.843,0.553
6925,0.386,0.771,0.541,0.847,0.554
6926,0.382,0.778,0.531,0.853,0.553
6927,0.375,0.786,0.523,0.859,0.555
6928,0.367,0.782,0.526,0.860,0.551
6929,0.374,0.785,0.529,0.852,0.551
6930,0.390,0.789,0.525,0.844,0.554
6931,0.403,0.801,0.527,0.829,0.550
6932,0.409,0.811,0.537,0.819,0.547
6933,0.411,0.811,0.542,0.807,0.543
6934,0.419,0.803,0.540,0.789,0.543
6935,0.424,0.790,0.539,0.772,0.546
6936,0.435,0.784,0.533,0.749,0.551
6937,0.441,0.770,0.528,0.728,0.558
6938,0.453,0.751,0.543,0.720,0.566
6939,0.463,0.741,0.550,0.713,0.571
6940,0.481,0.728,0.555,0.703,0.573
6941,0.495,0.733,0.554,0.698,0.580
6942,0.505,0.731,0.548,0.712,0.592
6943,0.509,0.727,0.538,0.716,0.599
6944,0.508,0.728,0.531,0.712,0.603
6945,0.503,0.737,0.528,0.703,0.601
6946,0.501,0.746,0.539,0.696,0.603
6947,0.494,0.757,0.544,0.698,0.598
6948,0.491,0.774,0.547,0.696,0.603
6949,0.483,0.778,0.548,0.693,0.609
6950,0.475,0.780,0.554,0.688,0.610
6951,0.463,0.781,0.571,0.677,0.610
6952,0.456,0.780,0.576,0.668,0.603
6953,0.447,0.771,0.580,0.658,0.597
6954,0.442,0.757,0.583,0.665,0.596
6955,0.432,0.739,0.584,0.660,0.587
6956,0.427,0.724,0.580,0.649,0.603
6957,0.428,0.709,0.581,0.640,0.609
6958,0.429,0.706,0.574,0.632,0.617
6959,0.432,0.705,0.584,0.634,0.631
6960,0.428,0.707,0.592,0.637,0.643
6961,0.422,0.711,0.601,0.632,0.650
6962,0.417,0.717,0.606,0.621,0.650
6963,0.411,0.725,0.604,0.613,0.654
6964,0.406,0.740,0.607,0.605,0.655
6965,0.398,0.755,0.612,0.608,0.654
6966,0.390,0.770,0.619,0.612,0.665
6967,0.391,0.791,0.632,0.613,0.674
6968,0.389,0.804,0.639,0.618,0.683
6969,0.390,0.819,0.648,0.626,0.692
6970,0.400,0.828,0.668,0.635,0.711
6971,0.405,0.840,0.684,0.645,0.716
6972,0.415,0.857,0.694,0.646,0.719
6973,0.425,0.873,0.701,0.642,0.715
6974,0.429,0.882,0.715,0.644,0.710
6975,0.431,0.881,0.727,0.654,0.713
6976,0.437,0.873,0.734,0.659,0.707
6977,0.443,0.877,0.738,0.666,0.709
6978,0.447,0.868,0.738,0.670,0.702
6979,0.445,0.871,0.736,0.682,0.694
6980,0.444,0.862,0.737,0.694,0.685
6981,0.442,0.864,0.739,0.696,0.670
6982,0.443,0.855,0.742,0.696,0.662
6983,0.438,0.839,0.741,0.690,0.651
6984,0.437,0.818,0.742,0.690,0.635
6985,0.445,0.811,0.739,0.687,0.626
6986,0.444,0.800,0.739,0.688,0.614
6987,0.447,0.794,0.740,0.691,0.603
6988,0.451,0.784,0.732,0.712,0.587
6989,0.448,0.768,0.733,0.722,0.578
6990,0.449,0.777,0.730,0.729,0.567
6991,0.445,0.788,0.729,0.738,0.562
6992,0.438,0.792,0.720,0.742,0.550
6993,0.428,0.793,0.711,0.744,0.535
6994,0.416,0.792,0.697,0.743,0.528
6995,0.409,0.784,0.678,0.746,0.524
6996,0.401,0.776,0.662,0.756,0.519
6997,0.394,0.761,0.651,0.770,0.513
6998,0.391,0.743,0.633,0.777,0.513
6999,0.382,0.721,0.617,0.775,0.515
7000,0.383,0.696,0.607,0.772,0.516
7001,0.384,0.669,0.601,0.778,0.510
7002,0.384,0.658,0.588,0.773,0.506
7003,0.379,0.651,0.577,0.772,0.503
7004,0.379,0.653,0.576,0.768,0.494
7005,0.374,0.651,0.586,0.763,0.492
7006,0.367,0.647,0.585,0.761,0.504
7007,0.362,0.649,0.584,0.766,0.509
7008,0.360,0.648,0.582,0.765,0.517
7009,0.368,0.658,0.574,0.768,0.518
7010,0.368,0.681,0.573,0.766,0.519
7011,0.369,0.695,0.570,0.789,0.524
7012,0.372,0.711,0.566,0.794,0.526
7013,0.381,0.722,0.572,0.802,0.528
7014,0.383,0.730,0.574,0.799,0.523
7015,0.385,0.741,0.579,0.796,0.515
7016,0.386,0.743,0.596,0.813,0.509
7017,0.386,0.737,0.610,0.830,0.508
7018,0.393,0.727,0.620,0.838,0.505
7019,0.397,0.719,0.631,0.859,0.516
7020,0.400,0.710,0.649,0.880,0.525
7021,0.404,0.701,0.659,0.887,0.526
7022,0.411,0.686,0.672,0.902,0.528
7023,0.414,0.690,0.675,0.908,0.533
7024,0.416,0.688,0.676,0.905,0.535
7025,0.414,0.708,0.676,0.906,0.536
7026,0.412,0.712,0.670,0.897,0.537
7027,0.410,0.720,0.668,0.886,0.531
7028,0.421,0.719,0.664,0.880,0.531
7029,0.426,0.717,0.668,0.864,0.525
7030,0.433,0.715,0.662,0.843,0.525
7031,0.441,0.717,0.656,0.823,0.527
7032,0.441,0.722,0.664,0.804,0.532
7033,0.439,0.717,0.670,0.778,0.538
7034,0.436,0.719,0.671,0.750,0.537
7035,0.433,0.711,0.681,0.724,0.536
7036,0.433,0.710,0.694,0.706,0.534
7037,0.431,0.707,0.705,0.692,0.537
7038,0.439,0.714,0.712,0.676,0.551
7039,0.446,0.716,0.715,0.666,0.559
7040,0.460,0.722,0.711,0.649,0.559
7041,0.471,0.717,0.701,0.629,0.574
7042,0.479,0.720,0.703,0.612,0.577
7043,0.480,0.719,0.699,0.597,0.585
7044,0.478,0.716,0.699,0.588,0.584
7045,0.479,0.712,0.690,0.573,0.588
7046,0.478,0.708,0.682,0.566,0.589
7047,0.479,0.696,0.677,0.574,0.593
7048,0.475,0.681,0.666,0.571,0.604
7049,0.467,0.662,0.660,0.569,0.609
7050,0.463,0.646,0.647,0.567,0.607
7051,0.454,0.643,0.630,0.564,0.600
7052,0.443,0.655,0.610,0.573,0.599
7053,0.436,0.653,0.603,0.571,0.600
7054,0.436,0.651,0.588,0.571,0.599
7055,0.432,0.642,0.570,0.575,0.591
7056,0.428,0.636,0.555,0.572,0.589
7057,0.424,0.641,0.536,0.564,0.584
7058,0.422,0.648,0.515,0.564,0.574
7059,0.423,0.663,0.493,0.567,0.571
7060,0.429,0.677,0.479,0.568,0.560
7061,0.431,0.693,0.461,0.562,0.546
7062,0.431,0.715,0.442,0.558,0.535
7063,0.442,0.730,0.426,0.576,0.528
7064,0.451,0.747,0.423,0.585,0.526
7065,0.463,0.758,0.413,0.592,0.521
7066,0.471,0.784,0.411,0.602,0.512
7067,0.480,0.812,0.418,0.613,0.499
7068,0.492,0.830,0.421,0.621,0.484
7069,0.504,0.838,0.434,0.632,0.472
7070,0.508,0.837,0.453,0.644,0.467
7071,0.507,0.842,0.472,0.663,0.455
7072,0.509,0.842,0.491,0.675,0.446
7073,0.512,0.840,0.507,0.683,0.434
7074,0.509,0.835,0.515,0.689,0.424
7075,0.505,0.823,0.518,0.693,0.421
7076,0.497,0.823,0.526,0.699,0.421
7077,0.493,0.823,0.532,0.718,0.421
7078,0.484,0.813,0.537,0.723,0.430
7079,0.475,0.815,0.550,0.721,0.444
7080,0.466,0.829,0.553,0.713,0.459
7081,0.460,0.834,0.565,0.706,0.475
7082,0.461,0.835,0.567,0.698,0.497
7083,0.461,0.827,0.579,0.689,0.508
7084,0.455,0.831,0.591,0.685,0.513
7085,0.454,0.830,0.598,0.679,0.519
7086,0.450,0.837,0.608,0.677,0.523
7087,0.450,0.844,0.614,0.682,0.531
7088,0.444,0.846,0.617,0.683,0.531
7089,0.445,0.851,0.624,0.676,0.537
7090,0.441,0.857,0.626,0.669,0.549
7091,0.436,0.863,0.642,0.668,0.584
7092,0.435,0.865,0.650,0.664,0.601
7093,0.429,0.857,0.655,0.659,0.610
7094,0.434,0.844,0.662,0.647,0.631
7095,0.435,0.826,0.660,0.632,0.645
7096,0.431,0.821,0.653,0.630,0.664
7097,0.438,0.829,0.652,0.630,0.681
7098,0.441,0.829,0.647,0.633,0.688
7099,0.449,0.826,0.652,0.632,0.697
7100,0.449,0.821,0.671,0.641,0.702
7101,0.450,0.814,0.690,0.640,0.708
7102,0.456,0.800,0.697,0.633,0.711
7103,0.462,0.799,0.696,0.632,0.710
7104,0.462,0.787,0.690,0.630,0.712
7105,0.458,0.782,0.685,0.643,0.719
7106,0.454,0.791,0.673,0.654,0.716
7107,0.450,0.787,0.662,0.660,0.716
7108,0.445,0.782,0.657,0.659,0.722
7109,0.440,0.770,0.644,0.652,0.717
7110,0.434,0.760,0.637,0.647,0.712
7111,0.429,0.749,0.623,0.647,0.710
7112,0.423,0.732,0.610,0.655,0.709
7113,0.417,0.711,0.593,0.668,0.719
7114,0.418,0.693,0.584,0.691,0.721
7115,0.412,0.677,0.588,0.716,0.720
7116,0.408,0.661,0.591,0.727,0.727
7117,0.399,0.653,0.590,0.735,0.722
7118,0.389,0.643,0.589,0.736,0.727
7119,0.384,0.633,0.586,0.735,0.721
7120,0.388,0.624,0.578,0.739,0.715
7121,0.386,0.615,0.576,0.733,0.708
7122,0.383,0.600,0.573,0.727,0.699
7123,0.381,0.595,0.578,0.720,0.689
7124,0.382,0.589,0.575,0.713,0.679
7125,0.391,0.583,0.582,0.709,0.663
7126,0.397,0.577,0.579,0.708,0.663
7127,0.411,0.566,0.577,0.704,0.661
7128,0.420,0.558,0.569,0.698,0.657
7129,0.423,0.550,0.563,0.691,0.651
7130,0.433,0.556,0.562,0.689,0.649
7131,0.442,0.558,0.563,0.684,0.649
7132,0.449,0.553,0.577,0.678,0.641
7133,0.460,0.544,0.584,0.665,0.633
7134,0.464,0.544,0.588,0.655,0.621
7135,0.470,0.549,0.601,0.644,0.614
7136,0.470,0.557,0.613,0.628,0.606
7137,0.469,0.580,0.626,0.609,0.602
7138,0.471,0.618,0.643,0.593,0.606
7139,0.474,0.644,0.655,0.579,0.600
7140,0.481,0.671,0.673,0.576,0.595
7141,0.484,0.691,0.689,0.576,0.594
7142,0.485,0.726,0.694,0.589,0.590
7143,0.485,0.756,0.703,0.590,0.596
7144,0.483,0.784,0.722,0.591,0.596
7145,0.483,0.805,0.748,0.597,0.595
7146,0.482,0.826,0.758,0.605,0.593
7147,0.478,0.841,0.761,0.604,0.585
7148,0.478,0.852,0.756,0.615,0.579
7149,0.479,0.858,0.762,0.621,0.567
7150,0.477,0.861,0.766,0.630,0.557
7151,0.481,0.879,0.766,0.636,0.548
7152,0.481,0.886,0.773,0.644,0.539
7153,0.480,0.883,0.778,0.650,0.535
7154,0.481,0.885,0.774,0.647,0.534
7155,0.487,0.876,0.783,0.645,0.526
7156,0.492,0.873,0.784,0.648,0.515
7157,0.494,0.866,0.787,0.648,0.506
7158,0.498,0.868,0.785,0.646,0.497
7159,0.499,0.870,0.781,0.638,0.489
7160,0.502,0.884,0.774,0.636,0.477
7161,0.506,0.883,0.766,0.632,0.463
7162,0.510,0.886,0.756,0.633,0.447
7163,0.514,0.884,0.749,0.641,0.434
7164,0.512,0.885,0.745,0.639,0.433
7165,0.510,0.888,0.737,0.637,0.434
7166,0.506,0.886,0.733,0.639,0.429
7167,0.501,0.875,0.721,0.639,0.430
7168,0.499,0.882,0.719,0.642,0.430
7169,0.495,0.880,0.717,0.642,0.439
7170,0.490,0.876,0.707,0.641,0.459
7171,0.484,0.869,0.698,0.639,0.481
7172,0.484,0.867,0.683,0.636,0.498
7173,0.485,0.860,0.669,0.643,0.516
7174,0.480,0.870,0.651,0.639,0.530
7175,0.482,0.870,0.639,0.652,0.537
7176,0.480,0.862,0.622,0.653,0.548
7177,0.477,0.859,0.601,0.653,0.575
7178,0.477,0.859,0.584,0.646,0.597
7179,0.475,0.849,0.563,0.646,0.608
7180,0.475,0.850,0.545,0.643,0.622
7181,0.469,0.852,0.528,0.645,0.632
7182,0.461,0.843,0.513,0.639,0.634
7183,0.453,0.834,0.495,0.649,0.640
7184,0.442,0.836,0.495,0.658,0.647
7185,0.429,0.832,0.496,0.668,0.645
7186,0.417,0.838,0.489,0.668,0.671
7187,0.410,0.844,0.480,0.668,0.679
7188,0.399,0.838,0.468,0.667,0.699
7189,0.389,0.832,0.468,0.664,0.706
7190,0.380,0.830,0.467,0.672,0.705
7191,0.372,0.831,0.465,0.668,0.709
7192,0.361,0.834,0.463,0.670,0.717
7193,0.348,0.832,0.462,0.680,0.739
7194,0.338,0.822,0.466,0.678,0.746
7195,0.329,0.818,0.473,0.682,0.749
7196,0.318,0.823,0.472,0.688,0.750
7197,0.309,0.816,0.468,0.695,0.762
7198,0.298,0.808,0.465,0.709,0.761
7199,0.307,0.812,0.468,0.716,0.758
7200,0.311,0.815,0.474,0.720,0.749
7201,0.320,0.814,0.478,0.722,0.739
7202,0.338,0.817,0.486,0.716,0.728
