,2020,2021,2022,2023,2024
6344,0.175,0.107,0.316,0.228,0.310
6345,0.175,0.107,0.318,0.228,0.305
6346,0.174,0.106,0.317,0.226,0.298
6347,0.174,0.108,0.316,0.222,0.292
6348,0.179,0.108,0.312,0.221,0.286
6349,0.185,0.108,0.306,0.219,0.284
6350,0.189,0.108,0.299,0.218,0.278
6351,0.191,0.108,0.292,0.214,0.273
6352,0.190,0.107,0.292,0.208,0.269
6353,0.191,0.107,0.290,0.202,0.262
6354,0.190,0.109,0.288,0.195,0.257
6355,0.187,0.118,0.282,0.188,0.249
6356,0.185,0.126,0.275,0.180,0.241
6357,0.184,0.131,0.270,0.173,0.231
6358,0.181,0.137,0.262,0.167,0.224
6359,0.179,0.146,0.259,0.161,0.218
6360,0.182,0.153,0.256,0.153,0.213
6361,0.181,0.161,0.261,0.146,0.210
6362,0.184,0.167,0.261,0.138,0.204
6363,0.186,0.172,0.258,0.133,0.202
6364,0.187,0.177,0.257,0.128,0.201
6365,0.191,0.181,0.255,0.123,0.200
6366,0.194,0.187,0.252,0.119,0.197
6367,0.204,0.192,0.252,0.114,0.198
6368,0.213,0.196,0.254,0.113,0.197
6369,0.220,0.198,0.264,0.111,0.199
6370,0.223,0.200,0.271,0.107,0.201
6371,0.227,0.204,0.273,0.106,0.200
6372,0.228,0.206,0.276,0.103,0.203
6373,0.227,0.205,0.278,0.102,0.211
6374,0.226,0.203,0.280,0.102,0.217
6375,0.226,0.199,0.278,0.100,0.220
6376,0.230,0.196,0.275,0.102,0.220
6377,0.230,0.195,0.273,0.102,0.218
6378,0.230,0.193,0.279,0.103,0.216
6379,0.232,0.193,0.280,0.105,0.214
6380,0.233,0.192,0.277,0.105,0.211
6381,0.232,0.191,0.279,0.106,0.208
6382,0.235,0.187,0.276,0.108,0.207
6383,0.235,0.183,0.272,0.110,0.203
6384,0.237,0.183,0.266,0.111,0.198
6385,0.236,0.182,0.261,0.110,0.192
6386,0.235,0.183,0.257,0.111,0.186
6387,0.232,0.181,0.254,0.112,0.181
6388,0.232,0.178,0.251,0.112,0.178
6389,0.231,0.177,0.245,0.113,0.172
6390,0.230,0.174,0.244,0.114,0.172
6391,0.227,0.170,0.240,0.116,0.169
6392,0.224,0.167,0.237,0.118,0.170
6393,0.220,0.166,0.231,0.118,0.168
6394,0.214,0.163,0.228,0.119,0.168
6395,0.207,0.163,0.222,0.119,0.171
6396,0.200,0.160,0.215,0.119,0.174
6397,0.194,0.162,0.207,0.118,0.177
6398,0.189,0.164,0.205,0.123,0.180
6399,0.183,0.164,0.200,0.128,0.180
6400,0.178,0.164,0.199,0.130,0.182
6401,0.174,0.166,0.198,0.131,0.182
6402,0.176,0.169,0.201,0.131,0.180
6403,0.176,0.169,0.203,0.131,0.179
6404,0.177,0.168,0.202,0.134,0.180
6405,0.178,0.165,0.208,0.135,0.189
6406,0.176,0.162,0.210,0.138,0.195
6407,0.174,0.160,0.212,0.139,0.203
6408,0.175,0.156,0.215,0.140,0.210
6409,0.176,0.151,0.217,0.140,0.216
6410,0.177,0.148,0.220,0.139,0.228
6411,0.180,0.143,0.225,0.140,0.236
6412,0.183,0.140,0.227,0.139,0.243
6413,0.187,0.135,0.229,0.140,0.252
6414,0.191,0.130,0.231,0.138,0.257
6415,0.192,0.127,0.230,0.135,0.258
6416,0.192,0.124,0.228,0.132,0.260
6417,0.194,0.120,0.224,0.130,0.265
6418,0.199,0.115,0.221,0.129,0.265
6419,0.199,0.110,0.220,0.127,0.272
6420,0.198,0.109,0.216,0.123,0.278
6421,0.196,0.106,0.210,0.121,0.280
6422,0.195,0.107,0.212,0.120,0.279
6423,0.196,0.112,0.210,0.118,0.279
6424,0.194,0.115,0.206,0.116,0.281
6425,0.193,0.118,0.207,0.114,0.279
6426,0.191,0.121,0.207,0.113,0.275
6427,0.189,0.126,0.211,0.113,0.269
6428,0.190,0.132,0.213,0.113,0.262
6429,0.188,0.139,0.219,0.114,0.256
6430,0.187,0.148,0.220,0.113,0.251
6431,0.184,0.153,0.219,0.111,0.250
6432,0.182,0.163,0.217,0.109,0.250
6433,0.181,0.169,0.221,0.108,0.247
6434,0.180,0.176,0.230,0.108,0.242
6435,0.179,0.182,0.242,0.113,0.238
6436,0.179,0.186,0.248,0.117,0.236
6437,0.177,0.188,0.251,0.118,0.233
6438,0.175,0.191,0.254,0.120,0.228
6439,0.173,0.192,0.255,0.123,0.222
6440,0.171,0.195,0.256,0.126,0.221
6441,0.170,0.197,0.254,0.129,0.217
6442,0.167,0.198,0.256,0.130,0.214
6443,0.163,0.198,0.257,0.131,0.209
6444,0.161,0.196,0.255,0.133,0.203
6445,0.159,0.199,0.254,0.134,0.199
6446,0.158,0.201,0.253,0.133,0.193
6447,0.158,0.202,0.255,0.131,0.186
6448,0.155,0.203,0.253,0.128,0.179
6449,0.157,0.203,0.258,0.127,0.172
6450,0.158,0.206,0.260,0.124,0.164
6451,0.157,0.205,0.268,0.122,0.158
6452,0.157,0.205,0.276,0.120,0.154
6453,0.160,0.204,0.287,0.118,0.152
6454,0.162,0.203,0.295,0.118,0.150
6455,0.162,0.202,0.302,0.115,0.152
6456,0.161,0.199,0.307,0.113,0.157
6457,0.159,0.195,0.308,0.113,0.161
6458,0.158,0.193,0.313,0.114,0.168
6459,0.158,0.192,0.313,0.115,0.171
6460,0.158,0.193,0.313,0.114,0.178
6461,0.158,0.192,0.316,0.113,0.192
6462,0.157,0.190,0.314,0.111,0.206
6463,0.154,0.188,0.315,0.112,0.217
6464,0.153,0.186,0.312,0.113,0.230
6465,0.153,0.183,0.310,0.113,0.237
6466,0.150,0.180,0.310,0.114,0.245
6467,0.147,0.177,0.307,0.119,0.249
6468,0.148,0.175,0.301,0.129,0.253
6469,0.146,0.171,0.302,0.135,0.262
6470,0.143,0.166,0.301,0.140,0.268
6471,0.142,0.166,0.296,0.143,0.274
6472,0.144,0.165,0.290,0.145,0.286
6473,0.145,0.162,0.285,0.145,0.297
6474,0.147,0.158,0.289,0.146,0.305
6475,0.149,0.155,0.288,0.148,0.312
6476,0.153,0.153,0.292,0.151,0.314
6477,0.160,0.153,0.300,0.158,0.316
6478,0.162,0.150,0.304,0.165,0.315
6479,0.163,0.151,0.308,0.169,0.311
6480,0.165,0.149,0.311,0.170,0.308
6481,0.172,0.146,0.313,0.170,0.302
6482,0.175,0.142,0.311,0.171,0.297
6483,0.178,0.140,0.307,0.172,0.295
6484,0.179,0.140,0.304,0.177,0.292
6485,0.180,0.139,0.299,0.178,0.286
6486,0.182,0.139,0.291,0.177,0.281
6487,0.183,0.137,0.283,0.177,0.279
6488,0.182,0.134,0.279,0.177,0.274
6489,0.183,0.131,0.274,0.177,0.272
6490,0.183,0.129,0.273,0.179,0.268
6491,0.181,0.125,0.274,0.180,0.264
6492,0.178,0.122,0.276,0.181,0.263
6493,0.179,0.117,0.275,0.180,0.259
6494,0.181,0.114,0.276,0.182,0.253
6495,0.180,0.114,0.274,0.182,0.246
6496,0.178,0.115,0.273,0.183,0.238
6497,0.175,0.118,0.275,0.182,0.235
6498,0.170,0.122,0.275,0.181,0.229
6499,0.170,0.123,0.276,0.178,0.227
6500,0.167,0.127,0.273,0.177,0.222
6501,0.165,0.132,0.268,0.175,0.219
6502,0.162,0.136,0.268,0.172,0.222
6503,0.160,0.138,0.270,0.172,0.220
6504,0.159,0.140,0.276,0.169,0.220
6505,0.155,0.142,0.283,0.168,0.217
6506,0.154,0.145,0.293,0.170,0.219
6507,0.155,0.145,0.297,0.170,0.222
6508,0.161,0.144,0.298,0.172,0.225
6509,0.163,0.144,0.303,0.173,0.227
6510,0.170,0.143,0.308,0.176,0.227
6511,0.175,0.144,0.312,0.181,0.227
6512,0.178,0.142,0.318,0.184,0.231
6513,0.181,0.141,0.321,0.185,0.236
6514,0.186,0.141,0.321,0.186,0.243
6515,0.190,0.140,0.318,0.187,0.253
6516,0.192,0.138,0.313,0.192,0.258
6517,0.201,0.137,0.309,0.197,0.260
6518,0.207,0.135,0.305,0.201,0.265
6519,0.210,0.133,0.301,0.204,0.269
6520,0.213,0.130,0.297,0.205,0.272
6521,0.218,0.126,0.291,0.204,0.274
6522,0.222,0.126,0.283,0.201,0.276
6523,0.227,0.125,0.273,0.199,0.278
6524,0.231,0.123,0.266,0.197,0.279
6525,0.232,0.120,0.256,0.196,0.276
6526,0.233,0.120,0.246,0.198,0.272
6527,0.234,0.118,0.235,0.205,0.266
6528,0.232,0.119,0.224,0.209,0.264
6529,0.229,0.120,0.218,0.211,0.268
6530,0.224,0.121,0.215,0.212,0.274
6531,0.217,0.120,0.209,0.213,0.275
6532,0.213,0.118,0.202,0.211,0.282
6533,0.206,0.118,0.195,0.212,0.286
6534,0.206,0.118,0.189,0.217,0.289
6535,0.207,0.116,0.186,0.219,0.288
6536,0.207,0.116,0.180,0.223,0.291
6537,0.204,0.119,0.180,0.225,0.298
6538,0.200,0.120,0.179,0.227,0.299
6539,0.195,0.121,0.182,0.226,0.298
6540,0.189,0.123,0.185,0.223,0.297
6541,0.185,0.126,0.185,0.219,0.293
6542,0.179,0.132,0.183,0.216,0.288
6543,0.177,0.137,0.183,0.212,0.283
6544,0.178,0.140,0.181,0.208,0.290
6545,0.178,0.142,0.178,0.208,0.293
6546,0.176,0.143,0.177,0.206,0.295
6547,0.175,0.142,0.177,0.205,0.295
6548,0.177,0.141,0.177,0.202,0.299
6549,0.180,0.139,0.184,0.197,0.303
6550,0.183,0.139,0.191,0.193,0.306
6551,0.186,0.139,0.198,0.192,0.305
6552,0.186,0.139,0.207,0.191,0.304
6553,0.189,0.139,0.211,0.191,0.300
6554,0.192,0.141,0.216,0.191,0.295
6555,0.194,0.143,0.220,0.189,0.287
6556,0.194,0.144,0.225,0.187,0.290
6557,0.194,0.143,0.229,0.190,0.287
6558,0.198,0.142,0.235,0.193,0.287
6559,0.202,0.141,0.238,0.198,0.286
6560,0.203,0.144,0.243,0.201,0.291
6561,0.205,0.146,0.245,0.207,0.293
6562,0.208,0.145,0.247,0.212,0.291
6563,0.209,0.146,0.257,0.219,0.287
6564,0.212,0.150,0.261,0.227,0.285
6565,0.216,0.151,0.262,0.230,0.287
6566,0.217,0.150,0.263,0.231,0.286
6567,0.221,0.148,0.262,0.234,0.290
6568,0.223,0.147,0.261,0.236,0.291
6569,0.225,0.145,0.258,0.237,0.293
6570,0.226,0.142,0.253,0.242,0.293
6571,0.230,0.141,0.249,0.253,0.293
6572,0.234,0.141,0.246,0.263,0.299
6573,0.242,0.140,0.254,0.274,0.329
6574,0.257,0.140,0.262,0.284,0.350
6575,0.276,0.141,0.273,0.289,0.369
6576,0.294,0.142,0.286,0.299,0.383
6577,0.309,0.142,0.295,0.306,0.397
6578,0.326,0.143,0.303,0.314,0.419
6579,0.343,0.146,0.318,0.323,0.442
6580,0.358,0.150,0.340,0.329,0.458
6581,0.371,0.155,0.352,0.333,0.472
6582,0.383,0.160,0.371,0.339,0.482
6583,0.392,0.168,0.390,0.344,0.489
6584,0.402,0.176,0.409,0.346,0.499
6585,0.408,0.185,0.429,0.346,0.501
6586,0.410,0.190,0.440,0.344,0.504
6587,0.410,0.193,0.449,0.342,0.501
6588,0.413,0.196,0.461,0.337,0.500
6589,0.415,0.198,0.469,0.334,0.504
6590,0.412,0.200,0.470,0.334,0.506
6591,0.411,0.201,0.473,0.333,0.508
6592,0.405,0.199,0.474,0.332,0.506
6593,0.396,0.199,0.472,0.334,0.499
6594,0.390,0.196,0.469,0.331,0.500
6595,0.385,0.191,0.461,0.328,0.494
6596,0.378,0.188,0.459,0.322,0.490
6597,0.371,0.183,0.457,0.318,0.489
6598,0.365,0.181,0.455,0.315,0.487
6599,0.359,0.176,0.451,0.311,0.486
6600,0.354,0.173,0.446,0.306,0.482
6601,0.353,0.171,0.436,0.301,0.477
6602,0.347,0.169,0.430,0.294,0.473
6603,0.339,0.171,0.429,0.287,0.464
6604,0.329,0.171,0.425,0.280,0.458
6605,0.330,0.175,0.419,0.274,0.454
6606,0.327,0.180,0.416,0.267,0.453
6607,0.330,0.188,0.411,0.263,0.454
6608,0.335,0.194,0.403,0.258,0.455
6609,0.340,0.198,0.398,0.251,0.451
6610,0.344,0.204,0.401,0.252,0.446
6611,0.346,0.209,0.402,0.252,0.446
6612,0.347,0.214,0.404,0.257,0.442
6613,0.349,0.218,0.404,0.261,0.435
6614,0.354,0.221,0.403,0.269,0.437
6615,0.353,0.223,0.406,0.276,0.432
6616,0.350,0.224,0.404,0.279,0.426
6617,0.351,0.225,0.401,0.285,0.417
6618,0.352,0.224,0.398,0.289,0.409
6619,0.352,0.222,0.391,0.291,0.404
6620,0.350,0.218,0.385,0.293,0.394
6621,0.347,0.215,0.381,0.293,0.385
6622,0.341,0.211,0.374,0.295,0.380
6623,0.343,0.208,0.370,0.292,0.375
6624,0.341,0.203,0.371,0.290,0.370
6625,0.346,0.202,0.374,0.285,0.370
6626,0.354,0.200,0.375,0.281,0.367
6627,0.360,0.198,0.374,0.280,0.364
6628,0.363,0.195,0.373,0.276,0.357
6629,0.367,0.195,0.371,0.272,0.349
6630,0.366,0.192,0.365,0.267,0.341
6631,0.369,0.187,0.357,0.263,0.340
6632,0.370,0.182,0.359,0.260,0.342
6633,0.366,0.176,0.358,0.257,0.344
6634,0.363,0.173,0.361,0.257,0.347
6635,0.356,0.173,0.365,0.254,0.346
6636,0.350,0.178,0.375,0.253,0.344
6637,0.344,0.184,0.377,0.249,0.342
6638,0.335,0.186,0.384,0.243,0.340
6639,0.324,0.186,0.391,0.241,0.334
6640,0.312,0.187,0.398,0.237,0.330
6641,0.299,0.185,0.402,0.232,0.325
6642,0.286,0.188,0.404,0.228,0.323
6643,0.279,0.189,0.405,0.224,0.318
6644,0.271,0.193,0.405,0.220,0.316
6645,0.261,0.196,0.400,0.214,0.316
6646,0.250,0.201,0.396,0.209,0.317
6647,0.241,0.205,0.392,0.213,0.322
6648,0.231,0.209,0.386,0.214,0.322
6649,0.222,0.210,0.387,0.217,0.324
6650,0.224,0.213,0.381,0.222,0.322
6651,0.221,0.216,0.373,0.228,0.318
6652,0.221,0.216,0.369,0.236,0.317
6653,0.223,0.215,0.361,0.239,0.318
6654,0.221,0.213,0.353,0.242,0.315
6655,0.218,0.213,0.349,0.242,0.310
6656,0.214,0.211,0.347,0.242,0.305
6657,0.213,0.207,0.340,0.242,0.298
6658,0.212,0.204,0.334,0.241,0.295
6659,0.211,0.198,0.329,0.245,0.292
6660,0.211,0.192,0.329,0.250,0.294
6661,0.213,0.187,0.327,0.255,0.299
6662,0.216,0.181,0.328,0.258,0.302
6663,0.216,0.176,0.327,0.262,0.303
6664,0.216,0.169,0.323,0.264,0.312
6665,0.217,0.169,0.317,0.265,0.321
6666,0.220,0.169,0.312,0.270,0.323
6667,0.226,0.171,0.313,0.272,0.337
6668,0.230,0.171,0.309,0.273,0.343
6669,0.236,0.172,0.306,0.275,0.353
6670,0.242,0.172,0.303,0.280,0.359
6671,0.245,0.175,0.300,0.282,0.367
6672,0.247,0.177,0.297,0.283,0.374
6673,0.249,0.179,0.297,0.281,0.379
6674,0.250,0.182,0.302,0.279,0.382
6675,0.249,0.183,0.307,0.274,0.384
6676,0.250,0.183,0.316,0.268,0.387
6677,0.255,0.182,0.324,0.262,0.388
6678,0.257,0.181,0.330,0.255,0.390
6679,0.259,0.180,0.332,0.248,0.387
6680,0.263,0.181,0.336,0.244,0.384
6681,0.262,0.181,0.339,0.242,0.381
6682,0.262,0.179,0.346,0.240,0.376
6683,0.261,0.178,0.350,0.236,0.369
6684,0.258,0.178,0.350,0.236,0.362
6685,0.260,0.176,0.353,0.235,0.358
6686,0.260,0.179,0.354,0.236,0.350
6687,0.260,0.183,0.351,0.237,0.342
6688,0.259,0.187,0.351,0.235,0.335
6689,0.262,0.190,0.350,0.232,0.326
6690,0.264,0.190,0.348,0.233,0.326
6691,0.264,0.191,0.354,0.235,0.320
6692,0.262,0.191,0.356,0.242,0.318
6693,0.263,0.191,0.354,0.246,0.312
6694,0.269,0.193,0.352,0.250,0.310
6695,0.275,0.192,0.347,0.255,0.307
6696,0.276,0.193,0.343,0.256,0.306
6697,0.279,0.193,0.338,0.257,0.305
6698,0.279,0.196,0.339,0.256,0.300
6699,0.276,0.196,0.335,0.252,0.302
6700,0.272,0.194,0.334,0.247,0.302
6701,0.268,0.195,0.338,0.245,0.304
6702,0.264,0.192,0.336,0.246,0.305
6703,0.259,0.189,0.331,0.244,0.302
6704,0.256,0.184,0.324,0.241,0.301
6705,0.253,0.184,0.322,0.239,0.304
6706,0.249,0.187,0.327,0.236,0.305
6707,0.256,0.189,0.328,0.231,0.309
6708,0.256,0.191,0.326,0.227,0.310
6709,0.258,0.193,0.324,0.223,0.311
6710,0.259,0.196,0.322,0.217,0.309
6711,0.260,0.199,0.317,0.219,0.313
6712,0.267,0.202,0.310,0.218,0.317
6713,0.276,0.204,0.304,0.219,0.324
6714,0.279,0.203,0.296,0.221,0.329
6715,0.279,0.203,0.290,0.222,0.335
6716,0.280,0.204,0.287,0.221,0.338
6717,0.282,0.203,0.286,0.221,0.338
6718,0.285,0.200,0.281,0.221,0.340
6719,0.287,0.196,0.278,0.225,0.344
6720,0.290,0.191,0.277,0.225,0.343
6721,0.294,0.185,0.276,0.223,0.339
6722,0.293,0.180,0.277,0.222,0.338
6723,0.290,0.173,0.275,0.220,0.336
6724,0.286,0.168,0.282,0.219,0.339
6725,0.281,0.167,0.289,0.217,0.339
6726,0.280,0.166,0.290,0.217,0.344
6727,0.282,0.164,0.298,0.221,0.349
6728,0.284,0.160,0.300,0.227,0.351
6729,0.284,0.158,0.299,0.230,0.352
6730,0.286,0.157,0.305,0.233,0.355
6731,0.287,0.157,0.305,0.241,0.354
6732,0.289,0.154,0.305,0.247,0.354
6733,0.294,0.156,0.314,0.252,0.357
6734,0.297,0.161,0.322,0.254,0.359
6735,0.303,0.165,0.332,0.255,0.363
6736,0.304,0.167,0.340,0.256,0.367
6737,0.304,0.172,0.342,0.260,0.372
6738,0.307,0.174,0.342,0.261,0.377
6739,0.307,0.174,0.344,0.262,0.385
6740,0.304,0.177,0.342,0.262,0.400
6741,0.307,0.180,0.338,0.262,0.406
6742,0.304,0.184,0.334,0.261,0.413
6743,0.302,0.185,0.330,0.261,0.415
6744,0.299,0.188,0.326,0.262,0.419
6745,0.296,0.192,0.321,0.262,0.420
6746,0.298,0.196,0.314,0.261,0.417
6747,0.294,0.201,0.308,0.264,0.410
6748,0.291,0.204,0.300,0.266,0.407
6749,0.291,0.208,0.299,0.265,0.400
6750,0.286,0.212,0.296,0.264,0.393
6751,0.280,0.215,0.295,0.264,0.388
6752,0.275,0.224,0.294,0.261,0.379
6753,0.272,0.230,0.292,0.261,0.371
6754,0.273,0.232,0.302,0.257,0.363
6755,0.279,0.237,0.307,0.254,0.356
6756,0.280,0.240,0.314,0.248,0.350
6757,0.280,0.246,0.321,0.243,0.342
6758,0.282,0.254,0.326,0.237,0.337
6759,0.283,0.261,0.330,0.231,0.336
6760,0.283,0.265,0.336,0.224,0.334
6761,0.290,0.270,0.342,0.218,0.336
6762,0.293,0.275,0.352,0.212,0.337
6763,0.295,0.279,0.355,0.207,0.339
6764,0.298,0.281,0.355,0.202,0.342
6765,0.302,0.285,0.355,0.198,0.346
6766,0.307,0.285,0.355,0.197,0.350
6767,0.309,0.285,0.356,0.198,0.361
6768,0.315,0.281,0.362,0.205,0.365
6769,0.320,0.276,0.364,0.213,0.365
6770,0.324,0.269,0.370,0.229,0.367
6771,0.328,0.267,0.379,0.243,0.368
6772,0.330,0.266,0.384,0.252,0.368
6773,0.330,0.265,0.387,0.264,0.378
6774,0.332,0.265,0.398,0.270,0.388
6775,0.333,0.263,0.406,0.282,0.397
6776,0.332,0.264,0.411,0.288,0.402
6777,0.332,0.262,0.414,0.292,0.409
6778,0.336,0.259,0.418,0.304,0.412
6779,0.334,0.256,0.420,0.313,0.416
6780,0.330,0.256,0.425,0.323,0.415
6781,0.326,0.254,0.427,0.332,0.411
6782,0.321,0.252,0.430,0.337,0.409
6783,0.316,0.247,0.428,0.341,0.406
6784,0.316,0.241,0.425,0.342,0.407
6785,0.311,0.238,0.421,0.340,0.408
6786,0.305,0.236,0.417,0.342,0.412
6787,0.298,0.238,0.411,0.343,0.416
6788,0.295,0.241,0.405,0.344,0.417
6789,0.290,0.242,0.396,0.347,0.416
6790,0.286,0.248,0.385,0.347,0.414
6791,0.284,0.256,0.372,0.352,0.408
6792,0.278,0.264,0.360,0.355,0.399
6793,0.273,0.270,0.355,0.353,0.394
6794,0.271,0.275,0.346,0.351,0.388
6795,0.273,0.284,0.337,0.349,0.379
6796,0.270,0.287,0.329,0.346,0.373
6797,0.272,0.290,0.324,0.344,0.369
6798,0.271,0.289,0.324,0.343,0.364
6799,0.269,0.290,0.325,0.342,0.361
6800,0.270,0.289,0.328,0.343,0.357
6801,0.269,0.294,0.334,0.343,0.352
6802,0.266,0.296,0.337,0.344,0.347
6803,0.261,0.294,0.339,0.342,0.340
6804,0.259,0.294,0.341,0.342,0.336
6805,0.257,0.294,0.347,0.342,0.328
6806,0.257,0.292,0.350,0.340,0.322
6807,0.265,0.291,0.352,0.339,0.319
6808,0.272,0.287,0.356,0.334,0.315
6809,0.274,0.284,0.356,0.331,0.310
6810,0.276,0.284,0.361,0.327,0.306
6811,0.277,0.281,0.360,0.321,0.302
6812,0.277,0.278,0.365,0.316,0.296
6813,0.277,0.273,0.369,0.309,0.288
6814,0.274,0.267,0.369,0.302,0.278
6815,0.272,0.262,0.371,0.299,0.271
6816,0.274,0.255,0.374,0.295,0.262
6817,0.277,0.249,0.375,0.292,0.252
6818,0.275,0.241,0.378,0.288,0.241
6819,0.272,0.237,0.381,0.282,0.232
6820,0.269,0.233,0.390,0.276,0.222
6821,0.266,0.228,0.404,0.270,0.220
6822,0.263,0.222,0.417,0.265,0.217
6823,0.260,0.216,0.423,0.259,0.217
6824,0.256,0.211,0.428,0.258,0.220
6825,0.256,0.208,0.427,0.257,0.219
6826,0.254,0.206,0.429,0.256,0.221
6827,0.252,0.205,0.429,0.255,0.221
6828,0.253,0.204,0.433,0.256,0.224
6829,0.254,0.204,0.437,0.256,0.226
6830,0.252,0.207,0.443,0.259,0.234
6831,0.258,0.208,0.445,0.260,0.236
6832,0.261,0.209,0.445,0.262,0.237
6833,0.265,0.209,0.441,0.272,0.241
6834,0.270,0.211,0.437,0.281,0.244
6835,0.270,0.210,0.428,0.287,0.252
6836,0.271,0.210,0.426,0.293,0.257
6837,0.274,0.209,0.422,0.297,0.262
6838,0.273,0.207,0.416,0.300,0.266
6839,0.269,0.204,0.410,0.299,0.266
6840,0.269,0.201,0.401,0.300,0.267
6841,0.266,0.198,0.395,0.300,0.276
6842,0.263,0.203,0.385,0.301,0.285
6843,0.257,0.204,0.382,0.298,0.293
6844,0.251,0.205,0.374,0.299,0.302
6845,0.247,0.205,0.366,0.298,0.306
6846,0.241,0.205,0.359,0.298,0.312
6847,0.234,0.205,0.355,0.294,0.314
6848,0.231,0.206,0.369,0.293,0.323
6849,0.236,0.210,0.379,0.292,0.326
6850,0.240,0.211,0.385,0.290,0.332
6851,0.248,0.212,0.397,0.286,0.340
6852,0.250,0.211,0.405,0.285,0.356
6853,0.250,0.208,0.410,0.281,0.369
6854,0.250,0.208,0.411,0.277,0.381
6855,0.253,0.206,0.408,0.275,0.389
6856,0.252,0.205,0.405,0.269,0.398
6857,0.251,0.201,0.405,0.267,0.406
6858,0.250,0.200,0.406,0.263,0.412
6859,0.252,0.198,0.410,0.257,0.418
6860,0.254,0.196,0.411,0.254,0.424
6861,0.255,0.193,0.407,0.253,0.424
6862,0.258,0.190,0.401,0.250,0.423
6863,0.258,0.189,0.395,0.247,0.418
6864,0.257,0.187,0.389,0.242,0.416
6865,0.259,0.183,0.382,0.238,0.415
6866,0.259,0.184,0.376,0.234,0.417
6867,0.257,0.184,0.372,0.228,0.430
6868,0.252,0.181,0.367,0.221,0.432
6869,0.247,0.178,0.358,0.215,0.434
6870,0.244,0.175,0.354,0.208,0.436
6871,0.244,0.176,0.351,0.200,0.433
6872,0.243,0.178,0.344,0.196,0.432
6873,0.239,0.180,0.338,0.197,0.427
6874,0.236,0.180,0.333,0.203,0.419
6875,0.235,0.178,0.324,0.209,0.411
6876,0.232,0.177,0.317,0.212,0.408
6877,0.231,0.178,0.311,0.213,0.401
6878,0.237,0.180,0.305,0.218,0.391
6879,0.240,0.182,0.299,0.221,0.379
6880,0.243,0.188,0.294,0.226,0.368
6881,0.249,0.191,0.292,0.229,0.358
6882,0.255,0.192,0.286,0.231,0.348
6883,0.260,0.194,0.279,0.231,0.341
6884,0.263,0.198,0.273,0.229,0.334
6885,0.268,0.203,0.274,0.228,0.330
6886,0.271,0.211,0.276,0.226,0.325
6887,0.274,0.215,0.280,0.224,0.320
6888,0.278,0.219,0.285,0.224,0.312
6889,0.277,0.225,0.291,0.224,0.303
6890,0.277,0.229,0.295,0.229,0.292
6891,0.275,0.234,0.304,0.231,0.284
6892,0.274,0.237,0.310,0.231,0.276
6893,0.276,0.237,0.318,0.230,0.267
6894,0.273,0.238,0.326,0.227,0.262
6895,0.280,0.239,0.329,0.225,0.255
6896,0.288,0.240,0.332,0.225,0.251
6897,0.300,0.240,0.334,0.224,0.245
6898,0.305,0.241,0.341,0.223,0.243
6899,0.311,0.243,0.342,0.224,0.241
6900,0.320,0.246,0.343,0.221,0.242
6901,0.323,0.246,0.343,0.217,0.245
6902,0.330,0.244,0.342,0.212,0.249
6903,0.334,0.241,0.338,0.208,0.258
6904,0.339,0.239,0.340,0.208,0.272
6905,0.339,0.237,0.342,0.207,0.283
6906,0.339,0.241,0.346,0.208,0.294
6907,0.338,0.241,0.352,0.212,0.302
6908,0.338,0.241,0.353,0.218,0.315
6909,0.336,0.238,0.354,0.224,0.324
6910,0.334,0.234,0.350,0.231,0.334
6911,0.335,0.228,0.345,0.237,0.338
6912,0.337,0.222,0.340,0.244,0.350
6913,0.338,0.218,0.335,0.249,0.355
6914,0.340,0.215,0.336,0.250,0.359
6915,0.340,0.210,0.337,0.252,0.367
6916,0.344,0.204,0.340,0.253,0.369
6917,0.345,0.199,0.343,0.253,0.373
6918,0.342,0.197,0.345,0.252,0.375
6919,0.343,0.198,0.345,0.252,0.378
6920,0.345,0.198,0.345,0.248,0.379
6921,0.342,0.198,0.347,0.243,0.386
6922,0.339,0.197,0.347,0.241,0.390
6923,0.333,0.196,0.349,0.238,0.391
6924,0.326,0.198,0.358,0.237,0.388
6925,0.321,0.197,0.368,0.237,0.385
6926,0.315,0.202,0.378,0.236,0.385
6927,0.310,0.206,0.386,0.235,0.388
6928,0.309,0.212,0.390,0.241,0.385
6929,0.306,0.221,0.392,0.246,0.381
6930,0.311,0.229,0.396,0.255,0.375
6931,0.313,0.235,0.400,0.263,0.377
6932,0.314,0.241,0.405,0.268,0.376
6933,0.318,0.247,0.410,0.272,0.376
6934,0.319,0.253,0.409,0.275,0.377
6935,0.320,0.259,0.408,0.277,0.377
6936,0.320,0.264,0.403,0.276,0.372
6937,0.321,0.268,0.398,0.277,0.365
6938,0.320,0.271,0.396,0.276,0.359
6939,0.317,0.273,0.389,0.273,0.364
6940,0.313,0.279,0.385,0.270,0.367
6941,0.312,0.286,0.380,0.269,0.371
6942,0.319,0.293,0.378,0.266,0.372
6943,0.324,0.295,0.379,0.261,0.372
6944,0.324,0.296,0.375,0.261,0.371
6945,0.326,0.297,0.369,0.259,0.372
6946,0.329,0.297,0.368,0.259,0.371
6947,0.332,0.294,0.366,0.255,0.369
6948,0.333,0.290,0.362,0.258,0.367
6949,0.333,0.288,0.359,0.256,0.361
6950,0.329,0.290,0.360,0.257,0.353
6951,0.326,0.289,0.359,0.262,0.346
