,2020,2021,2022,2023,2024
7091,0.215,0.288,0.236,0.243,0.357
7092,0.213,0.292,0.236,0.237,0.359
7093,0.213,0.292,0.237,0.233,0.361
7094,0.218,0.295,0.239,0.231,0.361
7095,0.221,0.295,0.242,0.228,0.359
7096,0.221,0.295,0.243,0.228,0.356
7097,0.221,0.299,0.243,0.232,0.358
7098,0.222,0.307,0.247,0.233,0.357
7099,0.222,0.310,0.251,0.232,0.357
7100,0.221,0.309,0.255,0.234,0.358
7101,0.224,0.306,0.259,0.236,0.366
7102,0.223,0.308,0.264,0.235,0.374
7103,0.224,0.310,0.269,0.234,0.377
7104,0.231,0.311,0.269,0.232,0.378
7105,0.234,0.315,0.270,0.232,0.380
7106,0.237,0.319,0.273,0.236,0.377
7107,0.238,0.318,0.275,0.239,0.379
7108,0.239,0.317,0.277,0.244,0.381
7109,0.244,0.320,0.278,0.245,0.377
7110,0.249,0.321,0.275,0.244,0.376
7111,0.254,0.318,0.273,0.243,0.374
7112,0.255,0.313,0.270,0.239,0.372
7113,0.256,0.318,0.271,0.234,0.367
7114,0.260,0.323,0.275,0.233,0.361
7115,0.264,0.326,0.281,0.236,0.355
7116,0.267,0.325,0.285,0.238,0.351
7117,0.273,0.321,0.292,0.241,0.346
7118,0.275,0.320,0.297,0.240,0.343
7119,0.273,0.320,0.300,0.240,0.339
7120,0.273,0.316,0.304,0.239,0.336
7121,0.273,0.312,0.304,0.238,0.330
7122,0.275,0.310,0.305,0.238,0.329
7123,0.273,0.307,0.310,0.235,0.326
7124,0.269,0.306,0.316,0.233,0.322
7125,0.263,0.306,0.321,0.230,0.320
7126,0.257,0.305,0.321,0.228,0.320
7127,0.250,0.305,0.319,0.228,0.318
7128,0.241,0.302,0.318,0.226,0.315
7129,0.235,0.301,0.318,0.226,0.310
7130,0.230,0.299,0.318,0.226,0.308
7131,0.225,0.301,0.318,0.226,0.302
7132,0.222,0.303,0.319,0.223,0.297
7133,0.219,0.309,0.315,0.220,0.292
7134,0.216,0.318,0.310,0.217,0.285
7135,0.215,0.321,0.310,0.213,0.279
7136,0.211,0.326,0.316,0.212,0.278
7137,0.212,0.333,0.319,0.209,0.273
7138,0.210,0.337,0.319,0.206,0.273
7139,0.209,0.346,0.315,0.206,0.274
7140,0.206,0.352,0.312,0.208,0.276
7141,0.206,0.358,0.312,0.211,0.282
7142,0.205,0.361,0.307,0.212,0.289
7143,0.204,0.365,0.301,0.214,0.292
7144,0.202,0.364,0.297,0.217,0.293
7145,0.201,0.365,0.292,0.218,0.295
7146,0.199,0.366,0.289,0.219,0.300
7147,0.198,0.368,0.283,0.219,0.305
7148,0.200,0.370,0.281,0.217,0.318
7149,0.201,0.371,0.280,0.214,0.327
7150,0.205,0.373,0.279,0.211,0.339
7151,0.208,0.371,0.277,0.208,0.349
7152,0.215,0.377,0.272,0.204,0.354
7153,0.219,0.383,0.266,0.203,0.355
7154,0.223,0.390,0.260,0.201,0.355
7155,0.226,0.392,0.253,0.201,0.357
7156,0.227,0.389,0.248,0.199,0.360
7157,0.234,0.386,0.244,0.198,0.364
7158,0.236,0.380,0.241,0.201,0.369
7159,0.241,0.379,0.241,0.206,0.375
7160,0.246,0.375,0.238,0.211,0.377
7161,0.249,0.371,0.233,0.215,0.376
7162,0.249,0.363,0.231,0.216,0.374
7163,0.252,0.360,0.226,0.217,0.371
7164,0.251,0.358,0.220,0.218,0.367
7165,0.248,0.359,0.219,0.218,0.362
7166,0.250,0.357,0.217,0.217,0.359
7167,0.251,0.354,0.217,0.215,0.357
7168,0.249,0.350,0.218,0.216,0.351
7169,0.245,0.348,0.218,0.214,0.343
7170,0.239,0.351,0.215,0.214,0.338
7171,0.232,0.354,0.213,0.211,0.336
7172,0.229,0.354,0.217,0.208,0.340
7173,0.228,0.353,0.225,0.206,0.342
7174,0.224,0.355,0.233,0.203,0.355
7175,0.222,0.355,0.239,0.204,0.361
7176,0.220,0.354,0.247,0.203,0.365
7177,0.216,0.354,0.253,0.204,0.365
7178,0.214,0.360,0.259,0.205,0.374
7179,0.213,0.364,0.269,0.207,0.380
7180,0.210,0.368,0.276,0.208,0.381
7181,0.206,0.367,0.278,0.208,0.382
7182,0.204,0.363,0.281,0.208,0.381
7183,0.202,0.359,0.287,0.206,0.386
7184,0.200,0.357,0.291,0.204,0.392
7185,0.200,0.353,0.293,0.200,0.399
7186,0.202,0.351,0.294,0.197,0.400
7187,0.201,0.348,0.292,0.196,0.404
7188,0.199,0.351,0.287,0.192,0.405
7189,0.196,0.353,0.285,0.189,0.402
7190,0.194,0.350,0.280,0.188,0.404
7191,0.196,0.349,0.275,0.186,0.407
7192,0.194,0.347,0.270,0.186,0.411
7193,0.193,0.351,0.262,0.189,0.412
7194,0.195,0.351,0.254,0.192,0.411
7195,0.195,0.348,0.244,0.191,0.414
7196,0.199,0.343,0.236,0.191,0.413
7197,0.203,0.335,0.228,0.189,0.413
7198,0.205,0.328,0.221,0.190,0.410
7199,0.209,0.324,0.215,0.191,0.409
7200,0.215,0.321,0.210,0.195,0.403
7201,0.220,0.319,0.210,0.197,0.400
7202,0.223,0.320,0.212,0.198,0.395
7203,0.230,0.326,0.214,0.201,0.391
7204,0.235,0.336,0.213,0.200,0.384
7205,0.242,0.345,0.213,0.198,0.381
7206,0.249,0.352,0.214,0.197,0.383
7207,0.255,0.356,0.215,0.194,0.379
7208,0.262,0.360,0.215,0.193,0.375
7209,0.268,0.370,0.218,0.191,0.370
7210,0.272,0.377,0.224,0.193,0.365
7211,0.275,0.386,0.234,0.193,0.357
7212,0.277,0.392,0.242,0.193,0.351
7213,0.280,0.392,0.250,0.192,0.345
7214,0.279,0.392,0.260,0.190,0.338
7215,0.278,0.393,0.268,0.188,0.337
7216,0.277,0.392,0.274,0.188,0.335
7217,0.275,0.394,0.285,0.187,0.330
7218,0.272,0.393,0.290,0.187,0.327
7219,0.268,0.388,0.293,0.187,0.328
7220,0.270,0.385,0.296,0.190,0.325
7221,0.267,0.381,0.297,0.192,0.323
7222,0.266,0.375,0.300,0.198,0.326
7223,0.266,0.372,0.302,0.206,0.328
7224,0.263,0.364,0.304,0.214,0.331
7225,0.259,0.357,0.308,0.219,0.332
7226,0.260,0.347,0.307,0.223,0.332
7227,0.260,0.336,0.307,0.226,0.330
7228,0.260,0.325,0.308,0.230,0.326
7229,0.257,0.318,0.309,0.232,0.322
7230,0.257,0.312,0.308,0.234,0.318
7231,0.258,0.308,0.312,0.236,0.316
7232,0.258,0.310,0.311,0.240,0.323
7233,0.255,0.314,0.313,0.244,0.339
7234,0.255,0.313,0.315,0.246,0.351
7235,0.259,0.313,0.314,0.249,0.359
7236,0.262,0.313,0.313,0.252,0.365
7237,0.268,0.309,0.313,0.255,0.366
7238,0.270,0.306,0.312,0.261,0.367
7239,0.273,0.305,0.311,0.268,0.369
7240,0.272,0.312,0.312,0.271,0.368
7241,0.274,0.315,0.315,0.274,0.367
7242,0.277,0.321,0.317,0.275,0.367
7243,0.276,0.325,0.317,0.273,0.363
7244,0.273,0.331,0.314,0.271,0.361
7245,0.271,0.337,0.311,0.270,0.360
7246,0.268,0.338,0.305,0.272,0.359
7247,0.266,0.341,0.298,0.276,0.357
7248,0.262,0.342,0.291,0.279,0.353
7249,0.257,0.344,0.282,0.280,0.354
7250,0.252,0.347,0.278,0.281,0.350
7251,0.246,0.347,0.275,0.282,0.348
7252,0.242,0.344,0.268,0.282,0.345
7253,0.239,0.343,0.262,0.279,0.338
7254,0.234,0.341,0.262,0.277,0.335
7255,0.230,0.338,0.260,0.276,0.330
7256,0.224,0.339,0.258,0.272,0.328
7257,0.220,0.342,0.255,0.267,0.321
7258,0.216,0.342,0.253,0.261,0.316
7259,0.213,0.343,0.253,0.256,0.313
7260,0.211,0.341,0.254,0.250,0.315
7261,0.207,0.338,0.253,0.246,0.322
7262,0.203,0.334,0.252,0.243,0.328
7263,0.203,0.327,0.248,0.238,0.335
7264,0.202,0.322,0.247,0.234,0.338
7265,0.201,0.318,0.245,0.234,0.344
7266,0.201,0.316,0.243,0.230,0.349
7267,0.207,0.312,0.239,0.226,0.350
7268,0.209,0.308,0.239,0.226,0.360
7269,0.209,0.304,0.238,0.223,0.369
7270,0.212,0.304,0.236,0.220,0.375
7271,0.215,0.309,0.242,0.219,0.376
7272,0.217,0.309,0.244,0.218,0.377
7273,0.217,0.310,0.249,0.219,0.378
7274,0.217,0.308,0.254,0.223,0.380
7275,0.218,0.308,0.255,0.226,0.382
7276,0.218,0.305,0.260,0.228,0.379
7277,0.216,0.306,0.263,0.230,0.374
7278,0.215,0.303,0.268,0.232,0.371
7279,0.214,0.300,0.271,0.232,0.366
7280,0.213,0.297,0.278,0.233,0.366
7281,0.210,0.296,0.283,0.233,0.365
7282,0.211,0.297,0.293,0.230,0.374
7283,0.213,0.298,0.299,0.228,0.376
7284,0.213,0.300,0.305,0.227,0.378
7285,0.214,0.300,0.309,0.225,0.376
7286,0.216,0.302,0.315,0.225,0.373
7287,0.216,0.309,0.322,0.226,0.367
7288,0.216,0.313,0.326,0.225,0.364
7289,0.216,0.313,0.332,0.223,0.364
7290,0.214,0.313,0.336,0.222,0.362
7291,0.212,0.314,0.337,0.221,0.363
7292,0.210,0.314,0.340,0.225,0.364
7293,0.207,0.317,0.340,0.229,0.365
7294,0.205,0.318,0.339,0.230,0.365
7295,0.205,0.325,0.339,0.233,0.365
7296,0.204,0.331,0.337,0.234,0.366
7297,0.204,0.339,0.334,0.232,0.363
7298,0.201,0.350,0.329,0.234,0.362
7299,0.200,0.359,0.323,0.236,0.357
7300,0.200,0.363,0.314,0.238,0.349
7301,0.203,0.373,0.312,0.239,0.342
7302,0.209,0.387,0.313,0.241,0.340
7303,0.215,0.401,0.315,0.250,0.339
7304,0.220,0.407,0.321,0.255,0.336
7305,0.224,0.421,0.330,0.261,0.336
7306,0.237,0.449,0.339,0.268,0.342
7307,0.247,0.476,0.350,0.285,0.346
7308,0.261,0.499,0.358,0.298,0.353
7309,0.275,0.524,0.365,0.313,0.354
7310,0.289,0.551,0.368,0.330,0.357
7311,0.302,0.568,0.376,0.346,0.360
7312,0.316,0.590,0.385,0.364,0.365
7313,0.325,0.617,0.393,0.378,0.375
7314,0.338,0.631,0.401,0.390,0.385
7315,0.347,0.638,0.409,0.399,0.390
7316,0.355,0.641,0.419,0.403,0.391
7317,0.359,0.638,0.429,0.405,0.392
7318,0.363,0.639,0.435,0.403,0.388
7319,0.362,0.635,0.438,0.401,0.384
7320,0.362,0.633,0.444,0.397,0.385
7321,0.359,0.630,0.445,0.392,0.385
7322,0.355,0.623,0.446,0.385,0.382
7323,0.349,0.618,0.448,0.379,0.384
7324,0.341,0.613,0.449,0.369,0.385
7325,0.333,0.605,0.444,0.363,0.381
7326,0.325,0.594,0.441,0.356,0.377
7327,0.323,0.581,0.433,0.348,0.374
7328,0.318,0.571,0.424,0.342,0.375
7329,0.315,0.556,0.415,0.332,0.378
7330,0.311,0.541,0.409,0.324,0.377
7331,0.306,0.528,0.402,0.315,0.376
7332,0.299,0.513,0.392,0.305,0.380
7333,0.292,0.497,0.380,0.295,0.385
7334,0.291,0.486,0.367,0.287,0.385
7335,0.290,0.478,0.358,0.279,0.388
7336,0.286,0.469,0.349,0.270,0.386
7337,0.280,0.461,0.340,0.261,0.386
7338,0.274,0.450,0.333,0.255,0.384
7339,0.266,0.441,0.325,0.249,0.381
7340,0.260,0.433,0.316,0.244,0.377
7341,0.253,0.421,0.310,0.237,0.377
7342,0.245,0.415,0.307,0.233,0.379
7343,0.242,0.405,0.300,0.228,0.376
7344,0.238,0.402,0.295,0.227,0.372
7345,0.232,0.398,0.296,0.225,0.372
7346,0.227,0.391,0.292,0.220,0.370
7347,0.222,0.383,0.288,0.218,0.377
7348,0.217,0.376,0.282,0.216,0.381
7349,0.212,0.370,0.279,0.218,0.379
7350,0.210,0.364,0.275,0.218,0.378
7351,0.205,0.360,0.278,0.223,0.375
7352,0.206,0.356,0.276,0.227,0.369
7353,0.203,0.352,0.276,0.230,0.363
7354,0.202,0.349,0.281,0.240,0.360
7355,0.202,0.350,0.281,0.250,0.352
7356,0.203,0.357,0.278,0.256,0.350
7357,0.204,0.363,0.279,0.261,0.346
7358,0.209,0.363,0.281,0.264,0.346
7359,0.213,0.365,0.281,0.264,0.346
7360,0.214,0.362,0.278,0.268,0.349
7361,0.215,0.357,0.273,0.267,0.346
7362,0.216,0.350,0.267,0.270,0.346
7363,0.216,0.344,0.261,0.273,0.349
7364,0.216,0.335,0.258,0.277,0.357
7365,0.217,0.327,0.254,0.278,0.362
7366,0.220,0.322,0.247,0.278,0.370
7367,0.221,0.315,0.242,0.278,0.374
7368,0.224,0.320,0.236,0.275,0.382
7369,0.227,0.319,0.235,0.274,0.395
7370,0.230,0.319,0.235,0.273,0.400
7371,0.234,0.318,0.237,0.273,0.403
7372,0.235,0.316,0.247,0.271,0.407
7373,0.236,0.311,0.253,0.267,0.411
7374,0.237,0.304,0.255,0.263,0.412
7375,0.235,0.298,0.262,0.262,0.411
7376,0.234,0.295,0.266,0.257,0.416
7377,0.237,0.295,0.271,0.253,0.416
7378,0.241,0.292,0.277,0.250,0.415
7379,0.244,0.286,0.280,0.246,0.412
7380,0.247,0.281,0.280,0.244,0.411
7381,0.251,0.276,0.283,0.242,0.409
7382,0.253,0.271,0.284,0.238,0.404
7383,0.253,0.267,0.289,0.233,0.400
7384,0.255,0.274,0.290,0.228,0.395
7385,0.254,0.279,0.291,0.223,0.389
7386,0.252,0.285,0.296,0.218,0.384
7387,0.249,0.291,0.300,0.217,0.381
7388,0.244,0.299,0.300,0.215,0.376
7389,0.238,0.304,0.301,0.212,0.370
7390,0.235,0.310,0.298,0.209,0.366
7391,0.234,0.312,0.298,0.206,0.360
7392,0.234,0.313,0.294,0.207,0.364
7393,0.232,0.319,0.292,0.208,0.364
7394,0.231,0.319,0.287,0.210,0.369
7395,0.227,0.321,0.280,0.214,0.373
7396,0.227,0.321,0.275,0.217,0.376
7397,0.225,0.323,0.270,0.220,0.383
7398,0.227,0.320,0.267,0.221,0.388
7399,0.228,0.330,0.265,0.222,0.390
7400,0.225,0.338,0.263,0.222,0.388
7401,0.225,0.344,0.259,0.224,0.391
7402,0.222,0.347,0.253,0.226,0.390
7403,0.217,0.346,0.252,0.228,0.393
7404,0.213,0.345,0.255,0.231,0.391
7405,0.209,0.347,0.253,0.234,0.386
7406,0.208,0.347,0.254,0.235,0.380
7407,0.208,0.353,0.253,0.245,0.377
7408,0.209,0.364,0.256,0.248,0.372
7409,0.211,0.377,0.258,0.250,0.366
7410,0.209,0.388,0.261,0.258,0.362
7411,0.206,0.399,0.261,0.266,0.357
7412,0.205,0.406,0.258,0.270,0.356
7413,0.204,0.415,0.258,0.272,0.353
7414,0.202,0.422,0.258,0.273,0.346
7415,0.200,0.431,0.258,0.271,0.340
7416,0.200,0.435,0.256,0.269,0.339
7417,0.200,0.437,0.253,0.268,0.340
7418,0.199,0.442,0.251,0.266,0.339
7419,0.197,0.445,0.251,0.261,0.337
7420,0.199,0.443,0.252,0.255,0.331
7421,0.199,0.440,0.249,0.249,0.333
7422,0.198,0.440,0.248,0.245,0.335
7423,0.196,0.434,0.249,0.242,0.332
7424,0.193,0.431,0.246,0.239,0.327
7425,0.191,0.427,0.244,0.238,0.320
7426,0.190,0.424,0.239,0.234,0.314
7427,0.187,0.424,0.235,0.230,0.308
7428,0.186,0.418,0.235,0.226,0.305
7429,0.188,0.409,0.236,0.222,0.300
7430,0.189,0.403,0.239,0.222,0.293
7431,0.194,0.393,0.240,0.218,0.294
7432,0.197,0.386,0.239,0.220,0.295
7433,0.199,0.383,0.239,0.219,0.295
7434,0.200,0.377,0.239,0.218,0.291
7435,0.201,0.368,0.240,0.216,0.288
7436,0.202,0.362,0.242,0.212,0.291
7437,0.204,0.355,0.242,0.208,0.292
7438,0.207,0.351,0.242,0.214,0.297
7439,0.212,0.345,0.242,0.221,0.304
7440,0.219,0.341,0.239,0.228,0.308
7441,0.221,0.336,0.244,0.231,0.313
7442,0.223,0.335,0.250,0.234,0.316
7443,0.230,0.335,0.255,0.234,0.321
7444,0.237,0.330,0.258,0.235,0.321
7445,0.240,0.324,0.261,0.236,0.323
7446,0.241,0.318,0.260,0.240,0.321
7447,0.244,0.314,0.261,0.244,0.321
7448,0.249,0.310,0.263,0.247,0.322
7449,0.252,0.310,0.265,0.249,0.324
7450,0.260,0.313,0.268,0.250,0.331
7451,0.265,0.313,0.267,0.252,0.340
7452,0.268,0.315,0.264,0.255,0.344
7453,0.276,0.322,0.259,0.257,0.352
7454,0.279,0.333,0.257,0.256,0.358
7455,0.279,0.348,0.256,0.254,0.367
7456,0.281,0.358,0.253,0.259,0.374
7457,0.281,0.374,0.249,0.259,0.378
7458,0.278,0.390,0.245,0.257,0.383
7459,0.275,0.400,0.246,0.256,0.385
7460,0.271,0.408,0.246,0.254,0.386
7461,0.267,0.415,0.248,0.252,0.390
7462,0.265,0.424,0.247,0.249,0.388
7463,0.260,0.427,0.244,0.252,0.393
7464,0.258,0.428,0.241,0.256,0.396
7465,0.255,0.434,0.238,0.260,0.394
7466,0.252,0.438,0.237,0.263,0.396
7467,0.250,0.436,0.235,0.264,0.393
7468,0.250,0.438,0.235,0.264,0.394
7469,0.250,0.437,0.236,0.263,0.392
7470,0.247,0.436,0.235,0.262,0.386
7471,0.244,0.433,0.240,0.260,0.378
7472,0.239,0.428,0.245,0.257,0.373
7473,0.236,0.425,0.255,0.254,0.367
7474,0.233,0.426,0.259,0.251,0.360
7475,0.230,0.426,0.263,0.250,0.353
7476,0.227,0.425,0.267,0.247,0.345
7477,0.226,0.423,0.271,0.241,0.338
7478,0.226,0.418,0.278,0.235,0.337
7479,0.224,0.413,0.282,0.227,0.332
7480,0.225,0.409,0.288,0.222,0.331
7481,0.223,0.406,0.293,0.220,0.326
7482,0.219,0.401,0.295,0.215,0.333
7483,0.218,0.392,0.295,0.209,0.340
7484,0.217,0.384,0.295,0.204,0.343
7485,0.216,0.373,0.300,0.199,0.345
7486,0.217,0.361,0.303,0.198,0.346
7487,0.216,0.350,0.308,0.198,0.343
7488,0.215,0.344,0.310,0.198,0.341
7489,0.213,0.334,0.311,0.199,0.335
7490,0.214,0.327,0.314,0.201,0.328
7491,0.217,0.324,0.319,0.207,0.323
7492,0.217,0.317,0.321,0.214,0.321
7493,0.217,0.311,0.319,0.221,0.326
7494,0.218,0.302,0.315,0.225,0.330
7495,0.220,0.297,0.309,0.232,0.334
7496,0.218,0.292,0.301,0.238,0.340
7497,0.219,0.289,0.292,0.244,0.348
7498,0.218,0.282,0.284,0.248,0.353
7499,0.216,0.277,0.274,0.249,0.358
7500,0.214,0.274,0.268,0.251,0.361
7501,0.217,0.273,0.262,0.256,0.364
7502,0.217,0.271,0.258,0.263,0.366
7503,0.218,0.269,0.255,0.267,0.375
7504,0.218,0.266,0.253,0.269,0.377
7505,0.217,0.262,0.254,0.272,0.378
7506,0.218,0.260,0.253,0.273,0.385
7507,0.215,0.265,0.251,0.278,0.387
7508,0.213,0.267,0.249,0.282,0.388
7509,0.209,0.268,0.245,0.283,0.387
7510,0.212,0.269,0.248,0.287,0.392
7511,0.215,0.269,0.250,0.293,0.395
7512,0.216,0.273,0.252,0.302,0.398
7513,0.221,0.282,0.253,0.306,0.401
7514,0.222,0.292,0.256,0.310,0.399
7515,0.224,0.301,0.256,0.312,0.398
7516,0.225,0.310,0.257,0.312,0.398
7517,0.231,0.316,0.260,0.316,0.398
7518,0.232,0.325,0.259,0.322,0.401
7519,0.233,0.334,0.260,0.330,0.401
7520,0.233,0.341,0.258,0.344,0.399
7521,0.234,0.347,0.255,0.350,0.395
7522,0.235,0.350,0.249,0.355,0.396
7523,0.236,0.356,0.244,0.362,0.391
7524,0.236,0.359,0.240,0.364,0.383
7525,0.238,0.359,0.237,0.365,0.379
7526,0.242,0.360,0.238,0.368,0.380
7527,0.246,0.363,0.239,0.365,0.380
7528,0.248,0.362,0.240,0.365,0.375
7529,0.248,0.362,0.239,0.361,0.378
7530,0.253,0.362,0.235,0.354,0.386
7531,0.256,0.365,0.234,0.349,0.387
7532,0.259,0.368,0.234,0.346,0.394
7533,0.267,0.370,0.235,0.341,0.397
7534,0.272,0.377,0.235,0.336,0.400
7535,0.277,0.380,0.241,0.336,0.399
7536,0.278,0.386,0.253,0.332,0.396
7537,0.281,0.388,0.258,0.326,0.391
7538,0.282,0.386,0.265,0.317,0.383
7539,0.281,0.384,0.269,0.309,0.378
7540,0.278,0.380,0.272,0.299,0.371
7541,0.273,0.373,0.272,0.292,0.364
7542,0.268,0.365,0.271,0.282,0.362
7543,0.266,0.356,0.269,0.273,0.360
7544,0.262,0.348,0.270,0.266,0.358
7545,0.258,0.337,0.273,0.260,0.360
7546,0.256,0.327,0.272,0.252,0.361
7547,0.252,0.316,0.275,0.246,0.360
7548,0.247,0.305,0.277,0.240,0.360
7549,0.242,0.302,0.277,0.236,0.357
7550,0.236,0.300,0.279,0.230,0.350
7551,0.233,0.293,0.279,0.226,0.349
7552,0.228,0.288,0.276,0.222,0.346
7553,0.227,0.285,0.275,0.221,0.340
7554,0.222,0.278,0.277,0.217,0.334
7555,0.217,0.271,0.277,0.215,0.329
7556,0.215,0.267,0.278,0.211,0.320
7557,0.210,0.260,0.275,0.215,0.315
7558,0.208,0.254,0.274,0.214,0.307
7559,0.208,0.249,0.270,0.215,0.300
7560,0.208,0.245,0.267,0.213,0.295
7561,0.208,0.243,0.265,0.213,0.290
7562,0.208,0.240,0.260,0.216,0.287
7563,0.206,0.245,0.258,0.215,0.283
7564,0.207,0.251,0.252,0.213,0.280
7565,0.209,0.253,0.250,0.209,0.276
7566,0.210,0.255,0.246,0.208,0.272
7567,0.211,0.254,0.243,0.204,0.266
7568,0.213,0.253,0.239,0.204,0.261
7569,0.216,0.255,0.239,0.205,0.259
7570,0.217,0.258,0.244,0.203,0.258
7571,0.218,0.264,0.251,0.203,0.259
7572,0.222,0.270,0.255,0.205,0.259
7573,0.223,0.274,0.258,0.208,0.259
7574,0.226,0.282,0.266,0.211,0.263
7575,0.225,0.289,0.269,0.211,0.272
7576,0.223,0.291,0.271,0.211,0.282
7577,0.223,0.301,0.270,0.209,0.296
7578,0.220,0.311,0.267,0.210,0.306
7579,0.217,0.320,0.264,0.217,0.318
7580,0.214,0.324,0.261,0.221,0.329
7581,0.209,0.331,0.262,0.224,0.339
7582,0.203,0.338,0.263,0.229,0.354
7583,0.198,0.345,0.262,0.237,0.366
7584,0.194,0.346,0.259,0.245,0.374
7585,0.195,0.345,0.256,0.252,0.380
7586,0.193,0.348,0.255,0.257,0.387
7587,0.189,0.346,0.256,0.262,0.393
7588,0.185,0.350,0.254,0.269,0.396
7589,0.182,0.356,0.254,0.276,0.394
7590,0.177,0.358,0.254,0.281,0.395
7591,0.175,0.357,0.255,0.284,0.393
7592,0.170,0.354,0.253,0.289,0.390
7593,0.168,0.351,0.251,0.296,0.388
7594,0.168,0.355,0.251,0.298,0.391
7595,0.165,0.361,0.250,0.299,0.393
7596,0.164,0.364,0.250,0.299,0.390
7597,0.163,0.372,0.257,0.300,0.396
7598,0.161,0.375,0.258,0.305,0.404
7599,0.162,0.375,0.257,0.310,0.414
7600,0.163,0.373,0.258,0.314,0.425
7601,0.168,0.371,0.263,0.315,0.435
7602,0.171,0.370,0.265,0.315,0.443
7603,0.172,0.367,0.275,0.316,0.450
7604,0.175,0.370,0.284,0.318,0.461
7605,0.176,0.368,0.291,0.318,0.471
7606,0.179,0.362,0.302,0.316,0.474
7607,0.182,0.357,0.311,0.312,0.478
7608,0.185,0.351,0.321,0.306,0.480
7609,0.189,0.345,0.325,0.300,0.485
7610,0.190,0.343,0.336,0.292,0.483
7611,0.192,0.337,0.343,0.285,0.477
7612,0.195,0.336,0.347,0.280,0.470
7613,0.197,0.337,0.351,0.282,0.463
7614,0.201,0.341,0.356,0.278,0.456
7615,0.205,0.342,0.358,0.272,0.448
7616,0.208,0.341,0.358,0.272,0.446
7617,0.212,0.339,0.357,0.270,0.445
7618,0.218,0.339,0.357,0.268,0.448
7619,0.221,0.335,0.354,0.264,0.449
7620,0.224,0.329,0.352,0.258,0.447
7621,0.226,0.328,0.350,0.258,0.444
7622,0.229,0.326,0.349,0.257,0.441
7623,0.228,0.327,0.347,0.254,0.437
7624,0.229,0.323,0.344,0.254,0.431
7625,0.229,0.325,0.342,0.252,0.422
7626,0.229,0.328,0.338,0.252,0.415
7627,0.228,0.329,0.333,0.253,0.410
7628,0.227,0.329,0.331,0.257,0.400
7629,0.227,0.326,0.332,0.256,0.394
7630,0.225,0.329,0.328,0.255,0.393
7631,0.223,0.328,0.325,0.255,0.387
7632,0.220,0.328,0.323,0.253,0.385
7633,0.218,0.324,0.324,0.250,0.379
7634,0.218,0.328,0.326,0.245,0.375
7635,0.218,0.328,0.323,0.242,0.367
7636,0.220,0.330,0.319,0.237,0.360
7637,0.218,0.327,0.316,0.236,0.355
7638,0.218,0.327,0.314,0.235,0.354
7639,0.221,0.330,0.310,0.231,0.348
7640,0.220,0.328,0.308,0.226,0.340
7641,0.218,0.335,0.309,0.220,0.335
7642,0.217,0.343,0.309,0.216,0.330
7643,0.216,0.345,0.306,0.212,0.326
7644,0.213,0.348,0.310,0.206,0.327
7645,0.210,0.349,0.315,0.206,0.325
7646,0.207,0.349,0.319,0.205,0.322
7647,0.211,0.348,0.322,0.208,0.316
7648,0.214,0.343,0.327,0.211,0.309
7649,0.216,0.339,0.327,0.214,0.305
7650,0.218,0.337,0.327,0.216,0.305
7651,0.217,0.331,0.329,0.220,0.306
7652,0.215,0.337,0.327,0.226,0.305
7653,0.215,0.335,0.322,0.228,0.308
7654,0.216,0.334,0.322,0.228,0.309
7655,0.216,0.331,0.321,0.228,0.308
7656,0.217,0.328,0.317,0.229,0.315
7657,0.220,0.324,0.310,0.229,0.317
7658,0.223,0.318,0.304,0.226,0.321
7659,0.224,0.324,0.304,0.224,0.323
7660,0.225,0.330,0.301,0.222,0.324
7661,0.226,0.335,0.295,0.219,0.322
7662,0.224,0.337,0.291,0.218,0.319
7663,0.225,0.336,0.291,0.219,0.316
7664,0.223,0.334,0.286,0.221,0.313
7665,0.223,0.337,0.282,0.225,0.312
7666,0.226,0.339,0.277,0.228,0.312
7667,0.228,0.340,0.276,0.231,0.313
7668,0.228,0.341,0.272,0.232,0.312
7669,0.228,0.343,0.268,0.240,0.313
7670,0.226,0.346,0.265,0.246,0.312
7671,0.227,0.346,0.260,0.252,0.308
7672,0.226,0.345,0.261,0.254,0.305
7673,0.227,0.351,0.262,0.257,0.303
7674,0.227,0.352,0.263,0.264,0.305
7675,0.236,0.354,0.263,0.269,0.308
7676,0.242,0.357,0.262,0.276,0.311
7677,0.244,0.358,0.261,0.285,0.316
7678,0.247,0.357,0.261,0.294,0.324
7679,0.247,0.357,0.258,0.299,0.331
7680,0.244,0.358,0.265,0.301,0.335
7681,0.244,0.355,0.268,0.307,0.340
7682,0.243,0.356,0.271,0.316,0.350
7683,0.244,0.354,0.273,0.325,0.356
7684,0.244,0.354,0.276,0.331,0.364
7685,0.243,0.355,0.283,0.333,0.369
7686,0.240,0.351,0.288,0.332,0.377
7687,0.238,0.345,0.292,0.330,0.386
7688,0.237,0.346,0.294,0.331,0.395
7689,0.238,0.349,0.292,0.327,0.401
7690,0.238,0.356,0.293,0.325,0.402
7691,0.244,0.356,0.294,0.321,0.406
7692,0.244,0.356,0.291,0.314,0.405
7693,0.244,0.357,0.292,0.309,0.403
7694,0.242,0.358,0.293,0.306,0.403
7695,0.238,0.358,0.297,0.302,0.402
7696,0.236,0.356,0.299,0.302,0.399
7697,0.231,0.356,0.312,0.299,0.398
7698,0.230,0.356,0.316,0.295,0.394
