-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2023 through 12/31/2023 
Location: Latitude  35.0   Longitude -37.4 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M     MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
PS        MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS
2023,5,3,0,270.4,10.12,101.38
2023,5,3,1,268.5,9.88,101.35
2023,5,3,2,262.55,9.1,101.33
2023,5,3,3,255.36,8.47,101.3
2023,5,3,4,247.59,7.91,101.28
2023,5,3,5,237.6,7.62,101.26
2023,5,3,6,229.99,7.74,101.28
2023,5,3,7,227.46,8.24,101.28
2023,5,3,8,232.11,8.93,101.28
2023,5,3,9,241.17,9.44,101.31
2023,5,3,10,248.87,9.67,101.34
2023,5,3,11,253.96,9.75,101.37
2023,5,3,12,251.66,8.99,101.38
2023,5,3,13,245.59,8.18,101.38
2023,5,3,14,241.68,8.09,101.39
2023,5,3,15,241.69,8.5,101.4
2023,5,3,16,242.37,9.06,101.44
2023,5,3,17,240.29,9.43,101.49
2023,5,3,18,236.38,9.52,101.54
2023,5,3,19,238.12,10.37,101.58
2023,5,3,20,242.37,10.75,101.64
2023,5,3,21,243.72,11.15,101.72
2023,5,3,22,241.47,11.79,101.75
2023,5,3,23,239.21,12.29,101.74
2023,5,4,0,238.45,11.99,101.71
2023,5,4,1,238.92,11.37,101.69
2023,5,4,2,238.95,11.03,101.68
2023,5,4,3,239.53,10.97,101.69
2023,5,4,4,239.83,11.07,101.73
2023,5,4,5,239.18,11.21,101.78
2023,5,4,6,237.46,11.08,101.83
2023,5,4,7,237.84,10.86,101.9
2023,5,4,8,237.02,10.72,101.95
2023,5,4,9,236.77,10.54,102.0
2023,5,4,10,237.43,10.35,102.04
2023,5,4,11,238.18,10.15,102.05
2023,5,4,12,238.72,10.08,102.05
2023,5,4,13,238.87,9.96,102.06
2023,5,4,14,238.54,9.82,102.07
2023,5,4,15,239.91,9.83,102.09
2023,5,4,16,242.2,9.72,102.13
2023,5,4,17,244.78,9.5,102.18
2023,5,4,18,244.53,9.17,102.23
2023,5,4,19,241.35,8.56,102.27
2023,5,4,20,237.03,8.11,102.31
2023,5,4,21,232.8,8.06,102.33
2023,5,4,22,227.52,8.17,102.3
2023,5,4,23,225.99,8.29,102.28
2023,5,5,0,226.71,8.14,102.26
2023,5,5,1,227.56,7.92,102.22
2023,5,5,2,227.08,7.76,102.2
2023,5,5,3,224.71,7.58,102.19
2023,5,5,4,221.67,7.52,102.2
2023,5,5,5,219.08,7.55,102.21
2023,5,5,6,215.59,7.53,102.24
2023,5,5,7,213.67,7.54,102.26
2023,5,5,8,212.47,7.51,102.29
2023,5,5,9,207.53,7.64,102.27
2023,5,5,10,204.13,8.06,102.25
2023,5,5,11,203.84,8.45,102.24
2023,5,5,12,204.82,8.6,102.22
2023,5,5,13,205.02,8.44,102.18
2023,5,5,14,203.51,8.26,102.13
2023,5,5,15,201.5,8.19,102.08
2023,5,5,16,199.35,8.23,102.03
2023,5,5,17,197.64,8.35,102.0
2023,5,5,18,197.49,8.55,102.01
2023,5,5,19,197.25,8.75,102.02
2023,5,5,20,197.19,8.96,102.05
2023,5,5,21,198.28,9.19,102.06
2023,5,5,22,198.21,9.55,102.02
2023,5,5,23,197.12,9.82,101.96
2023,5,6,0,196.38,10.11,101.87
2023,5,6,1,196.06,10.39,101.78
2023,5,6,2,198.58,10.89,101.71
2023,5,6,3,200.77,11.46,101.66
2023,5,6,4,199.47,11.53,101.62
2023,5,6,5,200.06,11.62,101.59
2023,5,6,6,204.21,12.59,101.59
2023,5,6,7,208.66,13.31,101.61
2023,5,6,8,208.59,12.83,101.63
2023,5,6,9,208.21,12.81,101.63
2023,5,6,10,208.62,13.23,101.62
2023,5,6,11,211.06,13.42,101.61
2023,5,6,12,215.78,13.2,101.6
2023,5,6,13,221.28,12.61,101.58
2023,5,6,14,226.16,12.33,101.56
2023,5,6,15,225.48,11.88,101.54
2023,5,6,16,223.23,11.43,101.54
2023,5,6,17,217.38,10.63,101.54
2023,5,6,18,209.01,9.73,101.51
2023,5,6,19,204.06,9.2,101.51
2023,5,6,20,197.35,9.69,101.51
2023,5,6,21,198.5,11.55,101.51
2023,5,6,22,207.01,11.34,101.43
2023,5,6,23,221.41,11.11,101.4
2023,5,7,0,229.54,9.92,101.36
2023,5,7,1,236.46,9.15,101.35
2023,5,7,2,240.34,8.86,101.36
2023,5,7,3,242.28,8.5,101.39
2023,5,7,4,243.74,7.91,101.44
2023,5,7,5,244.22,7.35,101.48
2023,5,7,6,238.62,6.83,101.53
2023,5,7,7,236.4,6.54,101.6
2023,5,7,8,235.99,6.26,101.66
2023,5,7,9,232.32,5.89,101.7
2023,5,7,10,231.63,5.79,101.74
2023,5,7,11,229.17,5.62,101.75
2023,5,7,12,226.17,5.39,101.75
2023,5,7,13,218.85,5.11,101.73
2023,5,7,14,215.28,5.07,101.73
2023,5,7,15,221.8,5.24,101.76
2023,5,7,16,229.15,5.34,101.79
2023,5,7,17,236.96,5.57,101.85
2023,5,7,18,245.08,6.56,101.98
2023,5,7,19,251.85,7.57,102.08
2023,5,7,20,253.33,7.54,102.14
2023,5,7,21,250.09,7.09,102.17
2023,5,7,22,244.82,6.21,102.17
2023,5,7,23,234.24,5.57,102.13
2023,5,8,0,224.38,5.59,102.13
2023,5,8,1,225.0,5.99,102.13
2023,5,8,2,223.02,5.91,102.12
2023,5,8,3,221.41,5.91,102.13
2023,5,8,4,223.81,5.83,102.15
2023,5,8,5,230.0,5.89,102.2
2023,5,8,6,232.87,5.85,102.25
2023,5,8,7,235.01,5.37,102.31
2023,5,8,8,234.55,4.59,102.34
2023,5,8,9,235.47,4.01,102.4
2023,5,8,10,229.77,3.39,102.43
2023,5,8,11,217.72,2.96,102.44
2023,5,8,12,208.07,2.92,102.44
2023,5,8,13,202.18,3.06,102.47
2023,5,8,14,194.42,3.11,102.48
2023,5,8,15,189.3,3.24,102.49
2023,5,8,16,183.67,3.42,102.52
2023,5,8,17,174.67,3.37,102.56
2023,5,8,18,162.6,3.71,102.59
2023,5,8,19,152.77,4.22,102.61
2023,5,8,20,146.17,4.59,102.63
2023,5,8,21,147.66,4.31,102.67
2023,5,8,22,159.44,3.14,102.69
2023,5,8,23,164.42,2.04,102.69
2023,5,9,0,126.87,1.48,102.63
2023,5,9,1,89.24,2.37,102.55
2023,5,9,2,75.06,3.24,102.47
2023,5,9,3,53.69,3.51,102.42
2023,5,9,4,21.52,4.17,102.41
2023,5,9,5,7.49,5.7,102.46
2023,5,9,6,15.09,6.78,102.52
2023,5,9,7,32.35,6.76,102.55
2023,5,9,8,54.56,7.02,102.48
2023,5,9,9,65.17,6.12,102.47
2023,5,9,10,65.91,4.13,102.51
2023,5,9,11,70.47,2.45,102.53
2023,5,9,12,91.58,1.41,102.52
2023,5,9,13,132.12,0.77,102.5
2023,5,9,14,166.55,0.74,102.47
2023,5,9,15,201.33,0.88,102.44
2023,5,9,16,238.24,1.35,102.45
2023,5,9,17,253.21,1.81,102.49
2023,5,9,18,259.44,1.88,102.52
2023,5,9,19,263.09,1.56,102.56
2023,5,9,20,259.83,1.15,102.62
2023,5,9,21,239.91,0.97,102.66
2023,5,9,22,219.76,1.15,102.67
2023,5,9,23,214.11,1.46,102.65
2023,5,10,0,214.21,1.68,102.61
2023,5,10,1,215.18,1.75,102.57
2023,5,10,2,217.34,1.7,102.52
2023,5,10,3,226.85,1.54,102.51
2023,5,10,4,245.8,1.35,102.51
2023,5,10,5,268.09,1.17,102.53
2023,5,10,6,290.9,0.92,102.57
2023,5,10,7,316.06,0.6,102.61
2023,5,10,8,11.59,0.31,102.66
2023,5,10,9,87.4,0.52,102.7
2023,5,10,10,115.98,1.03,102.7
2023,5,10,11,129.6,1.64,102.69
2023,5,10,12,138.93,2.18,102.66
2023,5,10,13,145.68,2.56,102.63
2023,5,10,14,152.29,2.79,102.59
2023,5,10,15,158.62,2.94,102.56
2023,5,10,16,162.58,3.05,102.54
2023,5,10,17,165.17,3.14,102.55
2023,5,10,18,166.78,3.18,102.56
2023,5,10,19,166.78,3.21,102.59
2023,5,10,20,164.58,3.29,102.64
2023,5,10,21,162.27,3.41,102.67
2023,5,10,22,161.41,3.58,102.66
2023,5,10,23,160.96,3.74,102.64
2023,5,11,0,160.86,3.84,102.61
2023,5,11,1,161.64,3.87,102.58
2023,5,11,2,162.53,3.8,102.54
2023,5,11,3,163.42,3.67,102.52
2023,5,11,4,163.8,3.56,102.52
2023,5,11,5,163.05,3.54,102.53
2023,5,11,6,161.84,3.56,102.58
2023,5,11,7,159.02,3.56,102.62
2023,5,11,8,154.54,3.63,102.64
2023,5,11,9,149.44,3.96,102.65
2023,5,11,10,144.97,4.53,102.63
2023,5,11,11,142.79,4.97,102.61
2023,5,11,12,142.33,5.15,102.56
2023,5,11,13,144.98,5.04,102.52
2023,5,11,14,150.07,4.76,102.5
2023,5,11,15,155.18,4.47,102.5
2023,5,11,16,158.81,4.11,102.51
2023,5,11,17,159.72,3.83,102.52
2023,5,11,18,160.12,3.63,102.54
2023,5,11,19,157.92,3.57,102.58
2023,5,11,20,152.73,3.7,102.64
2023,5,11,21,147.44,3.95,102.68
2023,5,11,22,143.84,4.28,102.67
2023,5,11,23,142.18,4.51,102.64
2023,5,12,0,141.92,4.72,102.6
2023,5,12,1,142.88,5.0,102.54
2023,5,12,2,145.19,5.21,102.49
2023,5,12,3,147.54,5.34,102.46
2023,5,12,4,149.76,5.55,102.44
2023,5,12,5,152.09,5.79,102.45
2023,5,12,6,155.47,5.89,102.48
2023,5,12,7,159.88,5.79,102.53
2023,5,12,8,163.42,5.64,102.59
2023,5,12,9,164.91,5.58,102.61
2023,5,12,10,165.46,5.57,102.62
2023,5,12,11,166.76,5.46,102.62
2023,5,12,12,167.66,5.26,102.6
2023,5,12,13,167.57,5.08,102.59
2023,5,12,14,167.53,4.99,102.57
2023,5,12,15,168.56,4.89,102.56
2023,5,12,16,170.46,4.76,102.57
2023,5,12,17,172.41,4.56,102.57
2023,5,12,18,171.77,4.25,102.59
2023,5,12,19,167.1,4.1,102.62
2023,5,12,20,160.85,4.17,102.67
2023,5,12,21,155.81,4.39,102.69
2023,5,12,22,153.56,4.79,102.69
2023,5,12,23,153.43,5.24,102.66
2023,5,13,0,154.76,5.59,102.63
2023,5,13,1,157.26,5.76,102.61
2023,5,13,2,158.55,5.88,102.57
2023,5,13,3,157.33,6.06,102.56
2023,5,13,4,155.92,6.2,102.56
2023,5,13,5,156.05,6.2,102.6
2023,5,13,6,156.38,6.26,102.64
2023,5,13,7,156.69,6.34,102.7
2023,5,13,8,158.11,6.39,102.74
2023,5,13,9,159.23,6.3,102.78
2023,5,13,10,159.53,6.12,102.79
2023,5,13,11,159.26,5.85,102.78
2023,5,13,12,159.29,5.61,102.75
2023,5,13,13,160.05,5.43,102.74
2023,5,13,14,161.11,5.28,102.73
2023,5,13,15,162.06,5.15,102.72
2023,5,13,16,161.87,5.12,102.73
2023,5,13,17,161.46,5.21,102.74
2023,5,13,18,162.34,5.3,102.76
2023,5,13,19,164.78,5.33,102.79
2023,5,13,20,166.58,5.28,102.83
2023,5,13,21,167.01,5.18,102.85
2023,5,13,22,167.06,5.13,102.84
2023,5,13,23,167.72,5.14,102.81
2023,5,14,0,170.59,5.16,102.78
2023,5,14,1,173.36,5.2,102.73
2023,5,14,2,173.95,5.19,102.68
2023,5,14,3,173.42,5.11,102.65
2023,5,14,4,174.49,5.13,102.63
2023,5,14,5,178.24,5.09,102.64
2023,5,14,6,184.12,5.01,102.68
2023,5,14,7,188.47,4.98,102.73
2023,5,14,8,188.93,5.13,102.77
2023,5,14,9,188.42,5.44,102.8
2023,5,14,10,189.35,5.68,102.8
2023,5,14,11,193.37,5.71,102.79
2023,5,14,12,199.91,5.58,102.78
2023,5,14,13,207.94,5.54,102.77
2023,5,14,14,215.96,5.52,102.76
2023,5,14,15,222.95,5.55,102.75
2023,5,14,16,225.88,5.41,102.75
2023,5,14,17,227.8,5.21,102.75
2023,5,14,18,228.87,4.83,102.77
2023,5,14,19,228.52,4.49,102.79
2023,5,14,20,225.97,4.25,102.83
2023,5,14,21,222.23,4.11,102.86
2023,5,14,22,219.29,4.11,102.86
2023,5,14,23,218.42,4.15,102.84
2023,5,15,0,217.77,4.17,102.79
2023,5,15,1,214.28,4.19,102.75
2023,5,15,2,207.82,4.32,102.7
2023,5,15,3,201.67,4.59,102.68
2023,5,15,4,199.03,4.96,102.67
2023,5,15,5,199.74,5.3,102.69
2023,5,15,6,202.7,5.55,102.73
2023,5,15,7,206.49,5.69,102.79
2023,5,15,8,209.12,5.8,102.83
2023,5,15,9,210.4,5.85,102.85
2023,5,15,10,210.68,5.9,102.86
2023,5,15,11,210.44,5.89,102.84
2023,5,15,12,209.9,5.83,102.81
2023,5,15,13,209.4,5.73,102.78
2023,5,15,14,208.97,5.58,102.74
2023,5,15,15,208.15,5.43,102.71
2023,5,15,16,206.91,5.28,102.69
2023,5,15,17,205.24,5.15,102.69
2023,5,15,18,203.72,5.07,102.71
2023,5,15,19,202.44,4.95,102.75
2023,5,15,20,200.92,4.83,102.79
2023,5,15,21,199.18,4.76,102.83
2023,5,15,22,196.91,4.73,102.82
2023,5,15,23,193.67,4.76,102.79
2023,5,16,0,189.72,4.81,102.73
2023,5,16,1,185.54,5.02,102.66
2023,5,16,2,182.35,5.32,102.61
2023,5,16,3,180.56,5.59,102.59
2023,5,16,4,179.77,5.84,102.58
2023,5,16,5,179.05,6.1,102.59
2023,5,16,6,177.75,6.37,102.61
2023,5,16,7,177.04,6.66,102.63
2023,5,16,8,178.05,6.87,102.65
2023,5,16,9,181.42,6.92,102.68
2023,5,16,10,186.81,6.79,102.7
2023,5,16,11,192.65,6.6,102.7
2023,5,16,12,197.55,6.4,102.69
2023,5,16,13,201.41,6.18,102.66
2023,5,16,14,203.81,5.96,102.64
2023,5,16,15,204.52,5.68,102.63
2023,5,16,16,204.55,5.38,102.63
2023,5,16,17,205.45,5.04,102.63
2023,5,16,18,209.03,4.64,102.66
2023,5,16,19,212.06,4.19,102.71
2023,5,16,20,206.98,3.84,102.77
2023,5,16,21,196.34,3.72,102.8
2023,5,16,22,188.87,3.75,102.78
2023,5,16,23,184.81,3.72,102.75
2023,5,17,0,180.36,3.75,102.71
2023,5,17,1,176.43,3.77,102.66
2023,5,17,2,174.25,3.67,102.64
2023,5,17,3,173.65,3.39,102.66
2023,5,17,4,171.38,3.07,102.71
2023,5,17,5,163.84,2.92,102.77
2023,5,17,6,153.24,3.04,102.82
2023,5,17,7,144.49,3.35,102.89
2023,5,17,8,138.92,3.55,102.94
2023,5,17,9,135.61,3.65,102.99
2023,5,17,10,134.66,3.75,103.01
2023,5,17,11,135.42,3.8,103.02
2023,5,17,12,135.25,3.77,103.01
2023,5,17,13,135.67,3.78,103.0
2023,5,17,14,140.24,3.63,103.0
2023,5,17,15,142.17,3.45,103.01
2023,5,17,16,143.41,3.25,103.03
2023,5,17,17,142.95,2.92,103.07
2023,5,17,18,133.62,2.98,103.1
2023,5,17,19,126.51,3.52,103.12
2023,5,17,20,124.71,4.02,103.15
2023,5,17,21,125.35,4.35,103.19
2023,5,17,22,125.01,5.0,103.17
2023,5,17,23,125.13,5.51,103.14
2023,5,18,0,127.92,5.78,103.1
2023,5,18,1,130.83,5.84,103.09
2023,5,18,2,131.37,5.85,103.08
2023,5,18,3,131.96,5.83,103.07
2023,5,18,4,133.41,5.76,103.09
2023,5,18,5,134.83,5.61,103.14
2023,5,18,6,134.89,5.52,103.2
2023,5,18,7,133.98,5.58,103.25
2023,5,18,8,133.35,5.75,103.28
2023,5,18,9,132.29,5.84,103.29
2023,5,18,10,130.99,5.85,103.29
2023,5,18,11,130.69,5.81,103.28
2023,5,18,12,130.89,5.63,103.25
2023,5,18,13,131.43,5.42,103.24
2023,5,18,14,132.01,5.3,103.22
2023,5,18,15,132.38,5.19,103.21
2023,5,18,16,132.25,5.18,103.21
2023,5,18,17,131.02,5.25,103.21
2023,5,18,18,129.47,5.33,103.23
2023,5,18,19,128.07,5.5,103.27
2023,5,18,20,126.51,5.76,103.31
2023,5,18,21,125.44,6.12,103.35
2023,5,18,22,125.45,6.49,103.34
2023,5,18,23,125.5,6.73,103.3
2023,5,19,0,125.8,6.77,103.27
2023,5,19,1,126.01,6.54,103.23
2023,5,19,2,125.87,6.03,103.2
2023,5,19,3,125.19,5.38,103.2
2023,5,19,4,123.61,4.7,103.2
2023,5,19,5,120.24,4.14,103.22
2023,5,19,6,114.46,3.81,103.24
2023,5,19,7,108.7,3.78,103.28
2023,5,19,8,103.87,3.91,103.29
2023,5,19,9,99.63,4.07,103.3
2023,5,19,10,96.9,4.23,103.3
2023,5,19,11,94.97,4.33,103.28
2023,5,19,12,92.46,4.37,103.25
2023,5,19,13,86.87,4.3,103.22
2023,5,19,14,78.92,4.27,103.21
2023,5,19,15,71.11,4.39,103.19
2023,5,19,16,64.17,4.63,103.18
2023,5,19,17,58.69,4.9,103.18
2023,5,19,18,55.14,5.18,103.21
2023,5,19,19,54.23,5.44,103.24
2023,5,19,20,55.41,5.66,103.28
2023,5,19,21,56.67,5.87,103.31
2023,5,19,22,59.09,5.99,103.3
2023,5,19,23,61.57,6.01,103.28
2023,5,20,0,63.43,5.97,103.22
2023,5,20,1,64.21,5.96,103.16
2023,5,20,2,63.37,5.93,103.12
2023,5,20,3,61.68,5.83,103.1
2023,5,20,4,60.13,5.76,103.1
2023,5,20,5,59.16,5.76,103.12
2023,5,20,6,59.09,5.81,103.15
2023,5,20,7,59.19,5.86,103.19
2023,5,20,8,58.54,5.9,103.21
2023,5,20,9,57.51,5.99,103.21
2023,5,20,10,56.87,6.2,103.19
2023,5,20,11,56.48,6.41,103.17
2023,5,20,12,55.87,6.56,103.15
2023,5,20,13,55.48,6.59,103.13
2023,5,20,14,55.29,6.56,103.12
2023,5,20,15,55.23,6.53,103.1
2023,5,20,16,55.4,6.55,103.09
2023,5,20,17,56.14,6.58,103.09
2023,5,20,18,57.12,6.61,103.11
2023,5,20,19,56.84,6.6,103.14
2023,5,20,20,55.61,6.54,103.17
2023,5,20,21,55.06,6.45,103.18
2023,5,20,22,55.18,6.28,103.17
2023,5,20,23,56.1,6.05,103.12
2023,5,21,0,56.56,5.84,103.05
2023,5,21,1,57.69,5.69,102.98
2023,5,21,2,59.17,5.55,102.93
2023,5,21,3,60.12,5.38,102.91
2023,5,21,4,59.79,5.22,102.92
2023,5,21,5,59.49,5.12,102.95
2023,5,21,6,59.96,5.13,102.98
2023,5,21,7,62.44,5.23,103.01
2023,5,21,8,65.05,5.33,103.02
2023,5,21,9,67.18,5.46,103.02
2023,5,21,10,70.19,5.56,103.0
2023,5,21,11,73.08,5.53,102.98
2023,5,21,12,74.02,5.36,102.94
2023,5,21,13,72.22,5.17,102.92
2023,5,21,14,68.94,5.02,102.91
2023,5,21,15,64.45,4.94,102.9
2023,5,21,16,60.52,5.02,102.89
2023,5,21,17,59.08,5.2,102.89
2023,5,21,18,59.68,5.45,102.9
2023,5,21,19,61.99,5.69,102.92
2023,5,21,20,64.98,5.84,102.96
2023,5,21,21,68.0,5.88,103.0
2023,5,21,22,70.86,5.79,103.0
2023,5,21,23,73.13,5.68,102.96
2023,5,22,0,74.5,5.55,102.92
2023,5,22,1,76.04,5.41,102.86
2023,5,22,2,77.02,5.25,102.84
2023,5,22,3,78.08,5.18,102.83
2023,5,22,4,78.6,5.14,102.83
2023,5,22,5,78.43,5.06,102.85
2023,5,22,6,78.34,4.99,102.88
2023,5,22,7,78.89,4.9,102.92
2023,5,22,8,80.49,4.78,102.95
2023,5,22,9,82.17,4.64,102.94
2023,5,22,10,83.15,4.59,102.94
2023,5,22,11,82.85,4.58,102.93
2023,5,22,12,82.44,4.63,102.91
2023,5,22,13,81.79,4.65,102.89
2023,5,22,14,80.49,4.59,102.87
2023,5,22,15,78.8,4.59,102.85
2023,5,22,16,77.14,4.7,102.82
2023,5,22,17,76.44,4.8,102.83
2023,5,22,18,75.34,4.91,102.85
2023,5,22,19,74.54,4.95,102.88
2023,5,22,20,75.14,4.87,102.93
2023,5,22,21,77.36,4.75,102.96
2023,5,22,22,80.38,4.53,102.96
2023,5,22,23,82.9,4.17,102.94
2023,5,23,0,83.7,3.77,102.89
2023,5,23,1,81.71,3.58,102.85
2023,5,23,2,78.88,3.61,102.8
2023,5,23,3,76.61,3.71,102.75
2023,5,23,4,74.63,3.83,102.74
2023,5,23,5,73.12,3.93,102.72
2023,5,23,6,73.23,4.01,102.73
2023,5,23,7,74.39,4.06,102.74
2023,5,23,8,75.1,4.13,102.75
2023,5,23,9,75.61,4.24,102.74
2023,5,23,10,76.52,4.32,102.73
2023,5,23,11,77.11,4.38,102.7
2023,5,23,12,77.51,4.3,102.67
2023,5,23,13,75.28,4.12,102.63
2023,5,23,14,71.06,3.95,102.6
2023,5,23,15,65.59,3.82,102.58
2023,5,23,16,60.65,3.81,102.55
2023,5,23,17,56.28,3.87,102.53
2023,5,23,18,52.9,3.94,102.53
2023,5,23,19,51.2,4.04,102.54
2023,5,23,20,51.47,4.16,102.56
2023,5,23,21,51.41,4.26,102.57
2023,5,23,22,51.08,4.23,102.54
2023,5,23,23,49.56,4.1,102.5
2023,5,24,0,46.05,3.92,102.44
2023,5,24,1,40.94,3.74,102.4
2023,5,24,2,35.62,3.66,102.36
2023,5,24,3,33.76,3.71,102.34
2023,5,24,4,37.12,3.87,102.34
2023,5,24,5,43.22,4.08,102.35
2023,5,24,6,46.17,4.33,102.38
2023,5,24,7,47.79,4.55,102.4
2023,5,24,8,49.42,4.73,102.41
2023,5,24,9,49.08,4.89,102.4
2023,5,24,10,48.28,4.92,102.38
2023,5,24,11,49.18,4.7,102.34
2023,5,24,12,49.78,4.31,102.3
2023,5,24,13,46.47,3.88,102.27
2023,5,24,14,39.96,3.65,102.24
2023,5,24,15,34.51,3.64,102.23
2023,5,24,16,33.59,3.8,102.22
2023,5,24,17,34.86,4.05,102.21
2023,5,24,18,36.13,4.33,102.24
2023,5,24,19,38.02,4.59,102.28
2023,5,24,20,41.34,4.77,102.32
2023,5,24,21,44.8,4.8,102.35
2023,5,24,22,46.08,4.69,102.34
2023,5,24,23,46.04,4.56,102.31
2023,5,25,0,44.37,4.52,102.27
2023,5,25,1,41.6,4.57,102.24
2023,5,25,2,41.55,4.68,102.22
2023,5,25,3,41.7,4.79,102.21
2023,5,25,4,38.77,4.94,102.24
2023,5,25,5,38.31,5.17,102.27
2023,5,25,6,38.79,5.36,102.31
2023,5,25,7,40.08,5.47,102.35
2023,5,25,8,40.77,5.54,102.38
2023,5,25,9,40.53,5.6,102.41
2023,5,25,10,40.11,5.7,102.42
2023,5,25,11,39.78,5.76,102.41
2023,5,25,12,39.23,5.77,102.39
2023,5,25,13,35.94,5.79,102.36
2023,5,25,14,34.77,5.85,102.35
2023,5,25,15,34.57,5.95,102.33
2023,5,25,16,34.2,6.1,102.33
2023,5,25,17,34.45,6.24,102.33
2023,5,25,18,34.6,6.3,102.36
2023,5,25,19,33.45,6.32,102.41
2023,5,25,20,31.96,6.39,102.48
2023,5,25,21,32.23,6.47,102.51
2023,5,25,22,32.57,6.52,102.51
2023,5,25,23,32.03,6.52,102.48
2023,5,26,0,33.03,6.58,102.44
2023,5,26,1,34.89,6.54,102.39
2023,5,26,2,35.54,6.45,102.36
2023,5,26,3,35.25,6.46,102.36
2023,5,26,4,36.81,6.48,102.37
2023,5,26,5,40.24,6.52,102.39
2023,5,26,6,42.85,6.47,102.42
2023,5,26,7,43.84,6.27,102.47
2023,5,26,8,42.24,5.97,102.52
2023,5,26,9,41.22,5.77,102.56
2023,5,26,10,42.37,5.67,102.56
2023,5,26,11,41.47,5.38,102.55
2023,5,26,12,38.07,4.99,102.53
2023,5,26,13,32.91,4.75,102.5
2023,5,26,14,27.19,4.77,102.48
2023,5,26,15,22.69,5.06,102.46
2023,5,26,16,19.41,5.5,102.47
2023,5,26,17,18.74,5.98,102.48
2023,5,26,18,20.39,6.37,102.5
2023,5,26,19,21.79,6.63,102.54
2023,5,26,20,22.36,6.72,102.57
2023,5,26,21,23.3,6.56,102.58
2023,5,26,22,24.52,6.17,102.54
2023,5,26,23,22.43,5.81,102.49
2023,5,27,0,16.91,5.67,102.45
2023,5,27,1,12.44,5.73,102.42
2023,5,27,2,11.19,5.92,102.4
2023,5,27,3,12.8,5.96,102.37
2023,5,27,4,15.8,5.97,102.36
2023,5,27,5,18.76,6.1,102.37
2023,5,27,6,21.68,6.15,102.4
2023,5,27,7,23.55,6.1,102.43
2023,5,27,8,25.25,5.92,102.44
2023,5,27,9,26.21,5.64,102.44
2023,5,27,10,26.45,5.35,102.45
2023,5,27,11,27.12,5.04,102.42
2023,5,27,12,30.09,4.83,102.39
2023,5,27,13,33.98,4.71,102.35
2023,5,27,14,36.46,4.58,102.32
2023,5,27,15,37.89,4.38,102.28
2023,5,27,16,38.46,4.17,102.24
2023,5,27,17,37.14,4.0,102.22
2023,5,27,18,32.95,3.84,102.23
2023,5,27,19,28.75,3.75,102.25
2023,5,27,20,23.42,3.7,102.29
2023,5,27,21,17.34,3.75,102.33
2023,5,27,22,13.49,3.78,102.32
2023,5,27,23,12.77,3.78,102.28
2023,5,28,0,16.62,3.58,102.23
2023,5,28,1,26.38,3.25,102.16
2023,5,28,2,39.27,2.99,102.08
2023,5,28,3,49.25,2.68,102.03
2023,5,28,4,48.61,2.1,102.01
2023,5,28,5,33.43,1.43,102.01
2023,5,28,6,0.42,1.05,102.01
2023,5,28,7,322.63,1.08,102.01
2023,5,28,8,293.24,1.39,102.0
2023,5,28,9,277.68,1.81,101.98
2023,5,28,10,266.4,2.36,101.95
2023,5,28,11,259.7,3.06,101.91
2023,5,28,12,254.41,3.84,101.85
2023,5,28,13,249.02,4.56,101.8
2023,5,28,14,246.46,5.44,101.76
2023,5,28,15,246.19,6.39,101.71
2023,5,28,16,243.46,7.01,101.67
2023,5,28,17,238.45,7.44,101.62
2023,5,28,18,232.78,7.75,101.57
2023,5,28,19,227.99,8.15,101.51
2023,5,28,20,226.73,8.78,101.47
2023,5,28,21,227.68,9.11,101.42
2023,5,28,22,231.02,9.43,101.35
2023,5,28,23,235.63,9.7,101.29
2023,5,29,0,237.45,9.92,101.21
2023,5,29,1,238.56,9.99,101.12
2023,5,29,2,242.45,9.97,101.04
2023,5,29,3,253.04,9.78,100.99
2023,5,29,4,274.82,9.77,100.98
2023,5,29,5,292.96,10.11,101.02
2023,5,29,6,299.7,10.22,101.07
2023,5,29,7,302.84,9.94,101.1
2023,5,29,8,304.77,9.8,101.13
2023,5,29,9,306.05,9.73,101.15
2023,5,29,10,307.85,9.59,101.16
2023,5,29,11,309.99,9.36,101.16
2023,5,29,12,311.18,9.21,101.15
2023,5,29,13,312.37,9.14,101.15
2023,5,29,14,313.81,9.07,101.16
2023,5,29,15,315.42,8.98,101.17
2023,5,29,16,316.8,8.78,101.18
2023,5,29,17,318.15,8.44,101.21
2023,5,29,18,319.44,8.0,101.24
2023,5,29,19,320.21,7.67,101.29
2023,5,29,20,321.18,7.29,101.33
2023,5,29,21,321.91,6.8,101.38
2023,5,29,22,320.77,6.26,101.4
2023,5,29,23,317.59,5.75,101.41
2023,5,30,0,312.6,5.4,101.41
2023,5,30,1,310.45,5.23,101.39
2023,5,30,2,311.06,5.15,101.4
2023,5,30,3,310.81,5.14,101.42
